CustomerID,Age,Product,Purchase_Value,Gender_Male,Gender_Unspecified,Country_Brazil,Country_Canada,Country_France,Country_Germany,Country_India,Country_Japan,Country_South Africa,Country_UK,Country_USA
CUST01152,69.0,Laptop,566.53,False,True,False,False,False,False,False,False,False,False,True
CUST01153,49.0,Keyboard,2797.37,True,False,False,True,False,False,False,False,False,False,False
CUST01154,62.0,Smartwatch,2175.02,False,False,False,False,False,False,False,False,True,False,False
CUST01155,22.0,Headphones,2027.17,False,False,False,True,False,False,False,False,False,False,False
CUST01156,22.0,Smartphone,908.41,False,False,True,False,False,False,False,False,False,False,False
CUST01157,65.0,Laptop,780.69,False,False,False,True,False,False,False,False,False,False,False
CUST01158,59.0,Speaker,55.5,True,False,False,False,False,True,False,False,False,False,False
CUST01159,71.0,Monitor,2290.3,False,True,False,False,False,True,False,False,False,False,False
CUST01160,46.0,Camera,1096.56,False,True,False,False,True,False,False,False,False,False,False
CUST01161,30.0,Speaker,2799.21,False,True,False,False,True,False,False,False,False,False,False
CUST01162,75.0,Monitor,2337.48,True,False,False,False,False,False,False,False,True,False,False
CUST01163,41.0,Tablet,693.38,False,False,True,False,False,False,False,False,False,False,False
CUST01164,38.0,Smartwatch,2551.64,False,True,False,False,False,False,False,False,False,False,True
CUST01165,76.0,Smartphone,623.33,True,False,False,False,False,False,False,False,False,True,False
CUST01166,71.0,Monitor,2487.46,False,False,False,False,False,False,False,False,False,False,False
CUST01167,76.0,Keyboard,142.23,True,False,False,False,False,False,False,False,False,True,False
CUST01168,59.0,Monitor,1295.87,True,False,False,False,True,False,False,False,False,False,False
CUST01169,23.0,Monitor,1936.65,True,False,False,False,False,False,False,False,False,True,False
CUST01170,51.0,Monitor,2641.5,True,False,False,False,True,False,False,False,False,False,False
CUST01171,63.0,Camera,2930.3,False,False,False,False,False,False,False,False,False,True,False
CUST01172,79.0,Tablet,1176.76,True,False,False,False,False,False,False,False,False,False,False
CUST01173,29.0,Tablet,1088.91,False,True,False,False,False,False,False,False,False,False,True
CUST01174,33.0,Smartwatch,1429.53,True,False,False,False,False,False,True,False,False,False,False
CUST01175,57.0,Monitor,2698.64,False,False,False,False,False,False,False,True,False,False,False
CUST01176,36.0,Smartphone,495.62,False,True,False,False,False,False,False,False,False,True,False
CUST01177,66.0,Mouse,1297.24,False,True,False,True,False,False,False,False,False,False,False
CUST01178,28.0,Laptop,318.21,False,False,False,False,False,False,False,False,True,False,False
CUST01179,39.0,Camera,2642.81,True,False,False,False,False,False,False,False,True,False,False
CUST01180,50.0,Keyboard,786.95,False,True,False,False,True,False,False,False,False,False,False
CUST01181,41.0,Camera,584.27,False,False,False,False,True,False,False,False,False,False,False
CUST01182,25.0,Tablet,2673.24,False,True,False,True,False,False,False,False,False,False,False
CUST01183,21.0,Speaker,1310.81,True,False,False,False,False,False,True,False,False,False,False
CUST01184,19.0,Laptop,2524.43,False,False,False,False,False,False,False,False,False,False,True
CUST01185,72.0,Laptop,1570.35,False,True,False,False,False,False,False,False,False,False,True
CUST01186,37.0,Camera,1179.66,False,False,False,False,False,False,False,False,True,False,False
CUST01187,51.0,Tablet,2661.16,True,False,False,False,False,False,False,False,False,False,False
CUST01188,30.0,Speaker,418.42,True,False,False,False,True,False,False,False,False,False,False
CUST01189,70.0,Camera,1278.01,True,False,False,True,False,False,False,False,False,False,False
CUST01190,41.0,Speaker,2612.79,False,True,False,False,False,False,False,False,False,False,True
CUST01191,57.0,Speaker,932.27,True,False,True,False,False,False,False,False,False,False,False
CUST01192,68.0,Laptop,130.15,True,False,True,False,False,False,False,False,False,False,False
CUST01193,68.0,Keyboard,2716.78,False,True,False,False,False,False,False,False,False,False,False
CUST01194,42.0,Headphones,72.5,False,True,False,False,True,False,False,False,False,False,False
CUST01195,34.0,Smartphone,421.92,False,False,False,False,False,False,False,False,False,True,False
CUST01196,48.0,Monitor,1628.35,False,False,False,False,False,False,True,False,False,False,False
CUST01197,24.0,Mouse,411.23,False,True,False,False,True,False,False,False,False,False,False
CUST01198,56.0,Headphones,591.24,True,False,False,False,False,False,False,True,False,False,False
CUST01199,64.0,Laptop,822.96,True,False,False,False,False,True,False,False,False,False,False
CUST01200,18.0,Smartphone,1076.52,False,True,False,False,False,True,False,False,False,False,False
CUST01201,37.0,Headphones,2012.09,True,False,False,False,False,False,True,False,False,False,False
CUST01202,29.0,Speaker,1184.15,False,False,False,False,False,True,False,False,False,False,False
CUST01203,52.0,Keyboard,2875.96,False,False,False,False,True,False,False,False,False,False,False
CUST01204,53.0,Laptop,1495.44,True,False,False,True,False,False,False,False,False,False,False
CUST01205,37.0,Camera,233.75,True,False,False,False,False,False,False,False,False,False,False
CUST01206,38.0,Headphones,720.76,True,False,False,False,False,False,False,False,False,False,False
CUST01207,63.0,Tablet,743.3,False,False,True,False,False,False,False,False,False,False,False
CUST01208,74.0,Smartwatch,1212.55,False,False,False,False,False,False,False,False,True,False,False
CUST01209,42.0,Monitor,676.85,False,False,False,False,False,True,False,False,False,False,False
CUST01210,78.0,Laptop,365.0,False,True,False,False,False,False,False,True,False,False,False
CUST01211,45.0,Laptop,865.53,False,False,False,False,False,True,False,False,False,False,False
CUST01212,34.0,Tablet,1904.05,False,True,False,False,True,False,False,False,False,False,False
CUST01213,22.0,Smartphone,2050.43,False,False,False,False,False,False,False,True,False,False,False
CUST01214,71.0,Keyboard,2898.19,True,False,True,False,False,False,False,False,False,False,False
CUST01215,63.0,Monitor,2784.6,False,False,False,False,False,False,False,False,False,False,False
CUST01216,67.0,Smartwatch,2256.61,False,True,False,False,False,False,False,False,False,True,False
CUST01217,78.0,Camera,101.72,False,True,False,False,False,False,True,False,False,False,False
CUST01218,52.0,Smartwatch,698.95,False,False,False,False,False,False,False,False,False,True,False
CUST01219,40.0,Smartwatch,2078.87,False,True,False,False,False,False,True,False,False,False,False
CUST01220,75.0,Smartphone,2982.67,True,False,True,False,False,False,False,False,False,False,False
CUST01221,50.0,Keyboard,331.82,True,False,True,False,False,False,False,False,False,False,False
CUST01222,37.0,Smartphone,792.56,True,False,False,False,False,False,False,False,False,False,True
CUST01223,34.0,Smartwatch,1205.26,True,False,False,False,False,False,False,False,False,False,False
CUST01224,80.0,Tablet,1361.49,True,False,False,False,False,False,False,True,False,False,False
CUST01225,59.0,Keyboard,2089.61,False,False,False,False,True,False,False,False,False,False,False
CUST01226,63.0,Speaker,287.48,True,False,False,False,False,False,False,False,True,False,False
CUST01227,45.0,Keyboard,2463.81,False,False,False,True,False,False,False,False,False,False,False
CUST01228,46.0,Smartwatch,428.36,False,False,False,False,False,False,False,False,False,False,False
CUST01229,31.0,Mouse,66.81,False,False,False,False,False,False,False,False,False,False,True
CUST01230,41.0,Monitor,1587.44,False,False,False,False,False,False,False,False,False,False,False
CUST01231,63.0,Headphones,2960.87,False,True,False,False,False,False,False,False,True,False,False
CUST01232,46.0,Keyboard,1652.25,True,False,False,False,False,True,False,False,False,False,False
CUST01233,60.0,Laptop,1851.68,False,True,False,False,False,False,False,False,False,False,False
CUST01234,72.0,Monitor,2547.37,False,True,False,False,False,False,False,True,False,False,False
CUST01235,21.0,Camera,1029.49,True,False,False,False,False,True,False,False,False,False,False
CUST01236,32.0,Mouse,1049.41,False,False,False,False,False,True,False,False,False,False,False
CUST01237,34.0,Headphones,2767.38,False,True,False,True,False,False,False,False,False,False,False
CUST01238,33.0,Smartwatch,683.82,False,False,True,False,False,False,False,False,False,False,False
CUST01239,49.0,Smartphone,36.38,True,False,False,False,True,False,False,False,False,False,False
CUST01240,36.0,Mouse,1731.4,False,False,False,False,False,False,False,True,False,False,False
CUST01241,74.0,Camera,1239.28,True,False,False,False,False,False,False,True,False,False,False
CUST01242,59.0,Speaker,676.14,False,False,False,True,False,False,False,False,False,False,False
CUST01243,54.0,Monitor,2556.65,False,False,False,False,False,False,True,False,False,False,False
CUST01244,65.0,Monitor,2677.16,False,True,False,False,False,False,False,False,False,False,False
CUST01245,70.0,Laptop,1155.5,True,False,False,False,False,False,False,False,False,False,False
CUST01246,42.0,Laptop,1472.06,False,True,True,False,False,False,False,False,False,False,False
CUST01247,63.0,Smartphone,2861.53,True,False,False,False,True,False,False,False,False,False,False
CUST01248,65.0,Keyboard,1921.87,False,True,False,False,False,False,False,False,False,False,True
CUST01249,27.0,Speaker,218.07,True,False,False,True,False,False,False,False,False,False,False
CUST01250,49.0,Speaker,2046.27,True,False,False,False,True,False,False,False,False,False,False
CUST01251,40.0,Smartphone,2007.49,True,False,False,False,False,False,True,False,False,False,False
CUST01252,57.0,Laptop,1280.06,False,True,True,False,False,False,False,False,False,False,False
CUST01253,68.0,Laptop,2915.63,True,False,False,False,True,False,False,False,False,False,False
CUST01254,75.0,Tablet,1992.31,False,False,False,False,False,False,False,False,True,False,False
CUST01255,51.0,Laptop,107.13,False,True,False,False,False,False,False,True,False,False,False
CUST01256,80.0,Camera,581.05,False,False,False,False,False,False,True,False,False,False,False
CUST01257,75.0,Monitor,122.7,False,False,False,False,False,False,False,False,True,False,False
CUST01258,44.0,Smartwatch,82.66,True,False,False,False,False,False,False,True,False,False,False
CUST01259,66.0,Laptop,1096.41,False,False,False,False,True,False,False,False,False,False,False
CUST01260,69.0,Smartwatch,2400.04,True,False,False,False,False,False,False,False,False,False,True
CUST01261,50.0,Camera,2494.39,True,False,False,False,True,False,False,False,False,False,False
CUST01262,44.0,Monitor,599.08,False,True,True,False,False,False,False,False,False,False,False
CUST01263,36.0,Laptop,2657.18,False,False,False,False,False,False,False,False,False,True,False
CUST01264,21.0,Laptop,2108.64,False,True,False,False,False,False,True,False,False,False,False
CUST01265,34.0,Laptop,775.44,False,False,False,False,False,True,False,False,False,False,False
CUST01266,53.0,Smartphone,407.23,False,False,False,False,False,False,False,False,False,False,True
CUST01267,75.0,Monitor,2089.34,True,False,False,False,True,False,False,False,False,False,False
CUST01268,75.0,Monitor,335.87,False,False,False,False,True,False,False,False,False,False,False
CUST01269,49.0,Speaker,2537.89,True,False,False,False,False,False,False,True,False,False,False
CUST01270,51.0,Tablet,499.76,False,False,False,False,False,False,False,False,True,False,False
CUST01271,65.0,Monitor,1942.21,True,False,False,False,False,False,False,True,False,False,False
CUST01272,69.0,Headphones,2412.85,True,False,False,False,False,False,False,False,False,True,False
CUST01273,74.0,Monitor,2896.06,False,False,True,False,False,False,False,False,False,False,False
CUST01274,58.0,Monitor,1855.35,False,False,False,False,False,False,False,False,False,False,False
CUST01275,79.0,Smartphone,2425.16,False,True,False,False,False,False,False,False,True,False,False
CUST01276,33.0,Speaker,884.31,False,True,False,False,False,False,False,False,False,False,True
CUST01277,45.0,Smartwatch,2753.75,False,False,False,False,False,False,False,False,False,True,False
CUST01278,52.0,Smartphone,282.79,False,False,False,False,False,True,False,False,False,False,False
CUST01279,39.0,Headphones,1821.01,False,True,False,False,False,False,False,True,False,False,False
CUST01280,68.0,Laptop,1383.99,True,False,True,False,False,False,False,False,False,False,False
CUST01281,30.0,Tablet,1001.93,False,True,False,False,False,False,False,False,False,True,False
CUST01282,63.0,Smartphone,1859.42,False,True,False,False,False,False,False,False,False,True,False
CUST01283,55.0,Speaker,596.55,False,True,False,False,False,False,False,True,False,False,False
CUST01284,20.0,Mouse,2059.25,False,True,False,False,False,False,False,True,False,False,False
CUST01285,68.0,Speaker,20.37,False,False,False,False,False,False,True,False,False,False,False
CUST01286,62.0,Camera,1122.52,True,False,False,False,True,False,False,False,False,False,False
CUST01287,51.0,Camera,2387.73,True,False,False,False,False,False,False,False,True,False,False
CUST01288,62.0,Smartphone,1229.13,False,True,False,False,False,False,False,True,False,False,False
CUST01289,76.0,Laptop,452.33,False,True,False,False,False,False,False,False,False,True,False
CUST01290,50.0,Camera,136.3,True,False,False,False,False,False,False,False,False,False,True
CUST01291,40.0,Laptop,483.74,False,True,False,False,False,False,False,True,False,False,False
CUST01292,21.0,Monitor,2493.24,True,False,False,False,False,False,True,False,False,False,False
CUST01293,50.0,Headphones,1801.43,False,True,False,False,False,False,False,True,False,False,False
CUST01294,29.0,Laptop,911.99,False,False,False,False,False,False,False,False,True,False,False
CUST01295,60.0,Tablet,2021.11,False,True,False,False,False,False,False,False,False,False,False
CUST01296,78.0,Laptop,1081.93,False,False,False,True,False,False,False,False,False,False,False
CUST01297,74.0,Smartphone,1210.9,False,True,True,False,False,False,False,False,False,False,False
CUST01298,35.0,Smartwatch,270.39,False,True,False,True,False,False,False,False,False,False,False
CUST01299,62.0,Laptop,1333.07,False,False,False,True,False,False,False,False,False,False,False
CUST01300,51.0,Tablet,1593.66,True,False,False,False,False,False,True,False,False,False,False
CUST01301,64.0,Tablet,1975.82,True,False,False,False,False,True,False,False,False,False,False
CUST01302,25.0,Monitor,1068.01,False,False,False,False,False,False,True,False,False,False,False
CUST01303,74.0,Mouse,200.18,True,False,False,False,False,False,False,False,False,True,False
CUST01304,80.0,Mouse,2109.61,False,True,False,False,True,False,False,False,False,False,False
CUST01305,32.0,Smartwatch,304.25,False,True,False,True,False,False,False,False,False,False,False
CUST01306,34.0,Keyboard,434.42,False,False,False,False,False,False,False,False,False,False,False
CUST01307,30.0,Smartphone,2156.12,True,False,True,False,False,False,False,False,False,False,False
CUST01308,48.0,Keyboard,2124.62,False,False,False,False,True,False,False,False,False,False,False
CUST01309,22.0,Smartwatch,649.17,False,False,False,False,False,False,False,True,False,False,False
CUST01310,59.0,Speaker,1506.84,False,True,False,False,True,False,False,False,False,False,False
CUST01311,66.0,Tablet,2045.02,False,False,False,True,False,False,False,False,False,False,False
CUST01312,28.0,Smartwatch,879.31,False,False,False,False,False,False,False,False,False,False,True
CUST01313,68.0,Speaker,2866.31,True,False,False,False,False,False,False,False,False,False,False
CUST01314,73.0,Camera,229.88,True,False,False,False,False,False,False,False,False,False,True
CUST01315,73.0,Mouse,1558.09,False,True,False,False,False,False,False,False,True,False,False
CUST01316,35.0,Mouse,2445.1,True,False,False,False,False,False,False,False,False,True,False
CUST01317,68.0,Monitor,50.45,False,False,False,False,False,False,False,False,False,False,False
CUST01318,75.0,Headphones,2925.52,False,True,False,False,False,True,False,False,False,False,False
CUST01319,20.0,Monitor,1329.25,False,False,False,False,False,False,False,False,True,False,False
CUST01320,62.0,Laptop,1332.15,False,False,False,False,False,False,False,True,False,False,False
CUST01321,37.0,Smartwatch,1943.57,True,False,True,False,False,False,False,False,False,False,False
CUST01322,28.0,Monitor,2730.1,True,False,True,False,False,False,False,False,False,False,False
CUST01323,79.0,Mouse,1018.37,False,False,False,False,False,False,False,False,False,False,False
CUST01324,49.0,Speaker,291.5,False,True,False,True,False,False,False,False,False,False,False
CUST01325,39.0,Speaker,1534.99,False,True,False,False,True,False,False,False,False,False,False
CUST01326,66.0,Mouse,2046.74,True,False,True,False,False,False,False,False,False,False,False
CUST01327,31.0,Headphones,1200.5,True,False,False,True,False,False,False,False,False,False,False
CUST01328,75.0,Monitor,214.31,False,False,False,False,True,False,False,False,False,False,False
CUST01329,41.0,Headphones,2813.83,True,False,False,False,False,True,False,False,False,False,False
CUST01330,61.0,Monitor,2774.04,True,False,True,False,False,False,False,False,False,False,False
CUST01331,51.0,Tablet,2045.27,False,False,False,False,False,False,False,False,False,False,False
CUST01332,38.0,Monitor,1695.74,False,False,False,False,False,False,False,False,False,False,False
CUST01333,48.0,Smartphone,753.02,False,False,False,True,False,False,False,False,False,False,False
CUST01334,53.0,Monitor,1699.17,False,True,False,False,False,False,False,False,False,False,True
CUST01335,44.0,Tablet,438.1,False,True,False,False,False,False,False,False,False,False,True
CUST01336,61.0,Smartphone,293.21,False,False,False,False,False,False,True,False,False,False,False
CUST01337,55.0,Camera,2754.21,False,True,False,False,False,False,False,False,False,False,True
CUST01338,58.0,Mouse,652.45,False,False,False,False,False,True,False,False,False,False,False
CUST01339,77.0,Smartwatch,281.03,False,False,True,False,False,False,False,False,False,False,False
CUST01340,55.0,Smartphone,1566.28,False,True,False,False,False,False,False,False,False,False,True
CUST01341,49.0,Smartphone,735.92,False,False,False,False,False,True,False,False,False,False,False
CUST01342,77.0,Mouse,1533.53,False,True,False,False,False,False,False,False,False,False,False
CUST01343,28.0,Laptop,1792.64,True,False,False,True,False,False,False,False,False,False,False
CUST01344,64.0,Camera,1328.96,True,False,False,False,False,False,False,False,False,False,True
CUST01345,72.0,Keyboard,2945.06,False,False,True,False,False,False,False,False,False,False,False
CUST01346,64.0,Keyboard,2838.85,False,True,False,False,False,False,False,False,True,False,False
CUST01347,31.0,Headphones,1311.14,False,True,False,False,False,False,True,False,False,False,False
CUST01348,46.0,Keyboard,1960.39,True,False,False,False,False,False,False,False,False,False,True
CUST01349,52.0,Smartwatch,2227.06,True,False,False,False,False,False,False,False,False,False,True
CUST01350,58.0,Camera,2342.83,False,False,False,False,False,True,False,False,False,False,False
CUST01351,39.0,Tablet,2877.84,False,True,False,False,False,False,False,False,False,True,False
CUST01352,31.0,Laptop,327.92,False,False,False,False,False,False,False,False,False,False,False
CUST01353,32.0,Keyboard,2613.4,False,True,False,False,False,False,False,True,False,False,False
CUST01354,73.0,Monitor,246.88,False,True,False,False,True,False,False,False,False,False,False
CUST01355,60.0,Monitor,1430.24,False,True,False,False,False,False,False,False,False,True,False
CUST01356,28.0,Mouse,209.0,False,True,False,False,False,False,False,False,False,True,False
CUST01357,59.0,Speaker,2018.23,False,True,False,False,False,False,False,False,False,True,False
CUST01358,53.0,Smartphone,1039.18,False,True,False,False,False,True,False,False,False,False,False
CUST01359,78.0,Smartphone,2101.91,True,False,False,False,False,True,False,False,False,False,False
CUST01360,59.0,Keyboard,2165.5,True,False,False,False,False,False,False,False,True,False,False
CUST01361,28.0,Keyboard,748.58,False,False,False,False,False,False,False,True,False,False,False
CUST01362,20.0,Smartphone,2137.87,True,False,False,False,False,True,False,False,False,False,False
CUST01363,21.0,Speaker,362.61,False,True,False,False,False,False,False,False,False,True,False
CUST01364,32.0,Mouse,2722.04,False,True,False,False,True,False,False,False,False,False,False
CUST01365,52.0,Smartwatch,2143.15,False,True,False,False,False,False,False,False,False,False,True
CUST01366,78.0,Headphones,1985.67,True,False,False,False,False,False,True,False,False,False,False
CUST01367,20.0,Camera,1994.23,True,False,False,False,False,True,False,False,False,False,False
CUST01368,57.0,Smartphone,771.2,True,False,False,False,True,False,False,False,False,False,False
CUST01369,28.0,Camera,707.98,False,False,False,False,False,False,False,False,True,False,False
CUST01370,20.0,Smartwatch,2032.56,False,False,False,False,False,False,False,True,False,False,False
CUST01371,78.0,Speaker,2235.25,False,False,False,False,False,False,True,False,False,False,False
CUST01372,79.0,Monitor,2093.2,False,False,False,False,False,False,True,False,False,False,False
CUST01373,40.0,Speaker,1024.55,False,True,False,False,False,True,False,False,False,False,False
CUST01374,50.0,Headphones,1835.18,False,True,False,False,False,False,False,False,False,False,False
CUST01375,38.0,Smartwatch,2185.34,False,True,False,False,False,False,False,False,False,False,True
CUST01376,22.0,Headphones,793.55,False,False,False,False,False,False,False,False,False,False,False
CUST01377,35.0,Tablet,461.29,False,True,False,True,False,False,False,False,False,False,False
CUST01378,53.0,Keyboard,1167.87,True,False,False,False,False,True,False,False,False,False,False
CUST01379,23.0,Smartphone,1876.91,False,True,False,False,True,False,False,False,False,False,False
CUST01380,63.0,Speaker,549.27,False,True,False,False,False,True,False,False,False,False,False
CUST01381,21.0,Smartphone,1722.72,True,False,False,False,False,False,False,True,False,False,False
CUST01382,37.0,Smartwatch,599.09,True,False,False,True,False,False,False,False,False,False,False
CUST01383,28.0,Keyboard,2829.29,False,True,False,False,True,False,False,False,False,False,False
CUST01384,18.0,Monitor,2527.7,False,True,False,False,False,False,False,False,True,False,False
CUST01385,78.0,Speaker,2036.52,False,False,False,False,True,False,False,False,False,False,False
CUST01386,26.0,Smartwatch,1280.15,True,False,False,False,True,False,False,False,False,False,False
CUST01387,68.0,Camera,2379.83,False,True,False,True,False,False,False,False,False,False,False
CUST01388,76.0,Camera,2574.09,True,False,False,False,False,False,False,False,False,False,True
CUST01389,31.0,Keyboard,1105.28,True,False,False,False,False,False,False,True,False,False,False
CUST01390,43.0,Smartphone,89.83,False,True,False,False,False,True,False,False,False,False,False
CUST01391,44.0,Monitor,866.57,True,False,False,False,False,False,False,True,False,False,False
CUST01392,64.0,Headphones,2971.82,True,False,False,False,False,True,False,False,False,False,False
CUST01393,61.0,Laptop,2599.02,True,False,False,False,True,False,False,False,False,False,False
CUST01394,28.0,Speaker,814.58,True,False,False,False,False,False,False,False,False,False,False
CUST01395,23.0,Mouse,589.29,False,False,False,False,False,False,False,True,False,False,False
CUST01396,24.0,Mouse,2010.43,True,False,False,False,False,False,False,False,False,True,False
CUST01397,75.0,Monitor,2964.47,True,False,False,False,False,True,False,False,False,False,False
CUST01398,69.0,Keyboard,569.47,False,True,False,False,False,False,False,True,False,False,False
CUST01399,80.0,Laptop,326.57,True,False,False,False,True,False,False,False,False,False,False
CUST01400,44.0,Smartwatch,2018.19,False,False,True,False,False,False,False,False,False,False,False
CUST01401,48.0,Mouse,902.83,True,False,False,False,True,False,False,False,False,False,False
CUST01402,28.0,Monitor,1522.38,False,True,False,False,False,False,False,False,True,False,False
CUST01403,71.0,Keyboard,363.86,False,True,False,False,True,False,False,False,False,False,False
CUST01404,47.0,Smartwatch,2187.36,True,False,False,False,False,False,False,False,False,False,True
CUST01405,66.0,Smartphone,2231.46,False,False,False,False,False,False,False,True,False,False,False
CUST01406,27.0,Laptop,1777.44,True,False,False,False,False,False,False,True,False,False,False
CUST01407,50.0,Mouse,2739.87,True,False,False,False,False,True,False,False,False,False,False
CUST01408,73.0,Mouse,2111.69,False,True,False,False,False,False,False,False,False,False,False
CUST01409,59.0,Tablet,1038.02,True,False,False,False,True,False,False,False,False,False,False
CUST01410,33.0,Headphones,1475.71,False,False,False,False,True,False,False,False,False,False,False
CUST01411,33.0,Tablet,747.16,False,False,False,False,False,True,False,False,False,False,False
CUST01412,80.0,Mouse,2030.69,False,False,True,False,False,False,False,False,False,False,False
CUST01413,25.0,Mouse,1474.19,False,True,False,False,True,False,False,False,False,False,False
CUST01414,34.0,Speaker,1510.99,True,False,False,False,True,False,False,False,False,False,False
CUST01415,48.0,Laptop,599.29,True,False,False,False,False,True,False,False,False,False,False
CUST01416,40.0,Mouse,2077.68,True,False,False,False,True,False,False,False,False,False,False
CUST01417,42.0,Speaker,2851.31,False,False,False,False,False,False,False,True,False,False,False
CUST01418,37.0,Keyboard,1198.92,False,False,False,False,False,False,True,False,False,False,False
CUST01419,36.0,Smartwatch,279.1,False,False,False,False,True,False,False,False,False,False,False
CUST01420,62.0,Monitor,610.85,False,True,False,False,False,False,True,False,False,False,False
CUST01421,76.0,Monitor,2554.35,True,False,False,False,True,False,False,False,False,False,False
CUST01422,50.0,Camera,1656.55,True,False,False,False,False,False,False,False,False,False,True
CUST01423,36.0,Headphones,1315.12,True,False,False,False,True,False,False,False,False,False,False
CUST01424,19.0,Smartwatch,474.5,False,True,False,False,False,False,False,False,False,False,False
CUST01425,70.0,Keyboard,1632.75,True,False,False,False,False,False,False,False,False,False,True
CUST01426,40.0,Camera,307.71,True,False,False,False,False,False,True,False,False,False,False
CUST01427,61.0,Smartwatch,2233.25,True,False,False,False,False,False,False,False,False,True,False
CUST01428,34.0,Camera,2348.4,False,True,False,False,False,False,False,False,False,False,False
CUST01429,42.0,Monitor,754.71,True,False,False,True,False,False,False,False,False,False,False
CUST01430,79.0,Monitor,1485.24,False,False,False,False,False,False,False,False,False,False,False
CUST01431,49.0,Smartphone,2785.26,False,True,False,False,False,False,False,False,False,True,False
CUST01432,30.0,Tablet,1781.91,False,True,False,False,False,False,False,False,False,True,False
CUST01433,59.0,Smartphone,48.75,False,False,False,True,False,False,False,False,False,False,False
CUST01434,22.0,Keyboard,2539.67,False,False,False,False,False,False,False,False,True,False,False
CUST01435,61.0,Smartphone,224.53,True,False,False,True,False,False,False,False,False,False,False
CUST01436,22.0,Speaker,694.79,False,True,False,False,False,False,False,False,False,False,True
CUST01437,23.0,Smartwatch,633.42,False,True,False,False,False,False,False,False,False,True,False
CUST01438,56.0,Speaker,962.06,False,True,False,False,True,False,False,False,False,False,False
CUST01439,76.0,Keyboard,1737.31,False,True,False,False,False,True,False,False,False,False,False
CUST01440,62.0,Monitor,118.34,False,False,False,False,False,False,False,True,False,False,False
CUST01441,79.0,Laptop,315.64,True,False,False,False,False,False,False,False,False,False,True
CUST01442,20.0,Smartwatch,235.9,True,False,False,False,False,True,False,False,False,False,False
CUST01443,44.0,Mouse,82.31,False,False,False,False,False,False,False,False,False,False,True
CUST01444,77.0,Laptop,982.86,True,False,True,False,False,False,False,False,False,False,False
CUST01445,34.0,Smartphone,1284.34,False,True,False,True,False,False,False,False,False,False,False
CUST01446,43.0,Monitor,987.92,True,False,False,False,False,False,False,True,False,False,False
CUST01447,56.0,Laptop,831.68,False,True,False,False,False,False,True,False,False,False,False
CUST01448,73.0,Speaker,176.39,False,False,False,False,False,False,False,False,False,False,False
CUST01449,51.0,Camera,1693.0,True,False,False,True,False,False,False,False,False,False,False
CUST01450,19.0,Keyboard,2828.81,False,False,False,False,False,False,False,False,False,False,False
CUST01451,51.0,Headphones,408.7,True,False,False,False,False,False,False,False,False,True,False
CUST01452,31.0,Smartphone,401.79,False,False,True,False,False,False,False,False,False,False,False
CUST01453,43.0,Laptop,2969.83,False,False,False,False,False,False,False,False,False,False,False
CUST01454,44.0,Camera,1617.19,False,False,False,False,False,False,False,False,False,False,True
CUST01455,55.0,Headphones,1138.66,True,False,False,False,False,True,False,False,False,False,False
CUST01456,33.0,Headphones,2184.24,False,True,False,True,False,False,False,False,False,False,False
CUST01457,62.0,Tablet,1450.33,True,False,False,False,False,False,False,False,True,False,False
CUST01458,68.0,Monitor,385.02,False,False,False,False,False,False,False,False,False,False,False
CUST01459,60.0,Camera,1773.53,False,True,False,False,False,False,True,False,False,False,False
CUST01460,43.0,Headphones,1350.46,True,False,False,False,True,False,False,False,False,False,False
CUST01461,68.0,Keyboard,604.62,True,False,False,False,False,False,False,False,False,False,True
CUST01462,80.0,Tablet,1551.41,True,False,True,False,False,False,False,False,False,False,False
CUST01463,50.0,Smartphone,1017.85,False,True,False,True,False,False,False,False,False,False,False
CUST01464,32.0,Mouse,1790.13,False,False,True,False,False,False,False,False,False,False,False
CUST01465,20.0,Tablet,230.72,False,True,False,False,False,False,False,True,False,False,False
CUST01466,37.0,Monitor,1440.17,False,False,False,False,False,False,False,False,False,False,False
CUST01467,70.0,Mouse,984.53,False,True,True,False,False,False,False,False,False,False,False
CUST01468,77.0,Headphones,494.44,False,True,False,False,False,False,False,False,False,False,False
CUST01469,36.0,Laptop,405.9,True,False,False,False,False,True,False,False,False,False,False
CUST01470,43.0,Camera,1412.12,False,True,False,False,False,False,False,False,True,False,False
CUST01471,54.0,Speaker,377.06,True,False,False,False,False,False,True,False,False,False,False
CUST01472,70.0,Mouse,2786.01,True,False,False,True,False,False,False,False,False,False,False
CUST01473,31.0,Camera,1107.47,False,False,False,True,False,False,False,False,False,False,False
CUST01474,51.0,Camera,1844.63,False,True,False,False,False,False,False,False,False,True,False
CUST01475,63.0,Speaker,941.86,True,False,False,False,False,True,False,False,False,False,False
CUST01476,59.0,Monitor,2634.68,False,True,False,False,True,False,False,False,False,False,False
CUST01477,74.0,Keyboard,1712.32,False,False,False,False,False,False,False,False,False,False,True
CUST01478,38.0,Headphones,379.12,False,True,False,False,False,False,False,True,False,False,False
CUST01479,68.0,Smartphone,1314.09,False,False,False,False,False,False,False,False,False,False,True
CUST01480,28.0,Mouse,2817.5,False,True,False,False,False,False,False,False,False,False,True
CUST01481,77.0,Camera,971.39,True,False,False,True,False,False,False,False,False,False,False
CUST01482,70.0,Headphones,1945.42,False,False,False,False,False,False,False,False,True,False,False
