CustomerID,Age,Gender,EducationLevel,Income,LoanApproved
CUST04978,70,Male,PhD,129420.05,True
CUST03318,52,Unspecified,High School,71084.21,False
CUST03869,23,Male,Associate Degree,133159.28,True
CUST00174,45,Unspecified,High School,124226.27,True
CUST01612,37,Unspecified,Bachelor's Degree,47999.44,True
CUST00438,28,Unspecified,Master's Degree,79174.11,False
CUST00332,45,Unspecified,Associate Degree,30184.38,True
CUST03101,34,Unspecified,High School,30063.23,False
CUST01455,36,Male,Bachelor's Degree,21456.54,True
CUST00343,64,Unspecified,Associate Degree,48966.43,False
CUST03210,68,Male,PhD,125709.26,True
CUST04577,39,Male,High School,76257.75,True
CUST01089,58,Male,Associate Degree,63316.29,True
CUST00480,28,Male,PhD,26544.16,False
CUST00728,63,Unspecified,Associate Degree,119212.23,False
CUST03784,59,Female,High School,49949.04,True
CUST00977,73,Unspecified,Master's Degree,138079.73,True
CUST03785,51,Male,Associate Degree,30834.49,True
CUST02978,58,Male,Bachelor's Degree,143034.59,True
CUST01929,63,Male,Bachelor's Degree,46701.34,False
CUST01469,68,Female,PhD,94675.21,True
CUST01225,39,Female,Bachelor's Degree,128460.76,True
CUST02857,19,Male,Bachelor's Degree,137811.56,False
CUST01953,67,Male,Master's Degree,21345.82,False
CUST04831,26,Unspecified,High School,29135.96,False
CUST04501,55,Female,High School,118132.63,True
CUST01893,52,Male,Bachelor's Degree,89593.43,True
CUST01300,73,Female,PhD,143151.0,False
CUST02991,18,Female,Master's Degree,116593.46,True
CUST04600,66,Unspecified,Bachelor's Degree,124412.86,True
CUST00661,50,Unspecified,Associate Degree,129384.71,True
CUST04578,65,Female,Bachelor's Degree,148986.37,True
CUST04074,56,Female,High School,142847.2,True
CUST02785,60,Female,Master's Degree,64105.41,False
CUST04938,20,Male,PhD,143836.71,True
CUST03828,25,Male,Associate Degree,79667.12,True
CUST02715,36,Male,PhD,134452.6,True
CUST04658,55,Male,Associate Degree,90662.14,False
CUST00268,46,Male,High School,77631.23,False
CUST04443,62,Unspecified,Master's Degree,100036.34,True
CUST04960,25,Male,High School,78570.99,True
CUST03373,65,Female,Bachelor's Degree,130230.95,True
CUST03596,67,Female,Bachelor's Degree,149650.35,True
CUST04317,54,Male,Master's Degree,70698.44,True
CUST03723,78,Unspecified,Bachelor's Degree,49412.79,False
CUST03407,78,Female,High School,133260.84,True
CUST01279,40,Male,PhD,26413.56,True
CUST04641,68,Female,PhD,88245.62,True
CUST03918,18,Female,Bachelor's Degree,62509.48,False
CUST02679,80,Unspecified,Bachelor's Degree,69066.28,True
CUST01622,58,Female,Master's Degree,46236.11,False
CUST04104,25,Unspecified,Bachelor's Degree,79346.14,False
CUST02858,61,Unspecified,PhD,43753.92,False
CUST01897,80,Male,Master's Degree,132163.48,False
CUST03925,42,Male,Bachelor's Degree,119310.91,True
CUST03015,46,Unspecified,High School,59922.51,True
CUST04439,80,Unspecified,Associate Degree,143329.48,True
CUST00068,30,Unspecified,PhD,110650.95,True
CUST02043,25,Male,High School,122738.52,False
CUST02581,30,Female,High School,71812.39,False
CUST03783,43,Female,PhD,79912.43,False
CUST03791,79,Female,Associate Degree,50958.46,True
CUST00821,20,Unspecified,PhD,97875.2,False
CUST01227,72,Unspecified,PhD,45380.23,True
CUST02992,31,Male,Master's Degree,34796.46,True
CUST03133,39,Female,Associate Degree,24459.88,False
CUST02744,45,Unspecified,Master's Degree,43927.47,False
CUST04458,29,Male,Bachelor's Degree,101210.74,True
CUST04270,45,Female,High School,56695.37,True
CUST03350,41,Female,High School,87907.92,False
CUST01144,73,Female,Master's Degree,87747.64,True
CUST00398,22,Unspecified,PhD,108557.43,True
CUST02907,37,Unspecified,Master's Degree,48018.94,False
CUST04302,76,Male,PhD,145666.16,True
CUST02760,54,Male,Master's Degree,140937.96,True
CUST01399,46,Unspecified,High School,81814.69,True
CUST01660,70,Male,Bachelor's Degree,27520.33,False
CUST00980,32,Female,Bachelor's Degree,88107.98,True
CUST01299,67,Unspecified,PhD,148700.47,True
CUST03556,57,Unspecified,Bachelor's Degree,122342.74,True
CUST00083,47,Male,Master's Degree,68659.6,True
CUST04508,52,Unspecified,Bachelor's Degree,80740.26,True
CUST02459,36,Unspecified,Master's Degree,49493.4,True
CUST03740,68,Male,Associate Degree,123124.43,False
CUST03782,77,Male,High School,58490.07,False
CUST02289,64,Male,PhD,113196.0,True
CUST00424,54,Female,High School,59861.56,True
CUST04340,60,Male,High School,104166.82,True
CUST01905,19,Male,High School,37405.53,False
CUST04539,31,Female,PhD,121129.81,True
CUST03353,61,Unspecified,High School,105183.27,True
CUST03103,36,Unspecified,PhD,137418.82,True
CUST01566,72,Male,Master's Degree,75107.26,False
CUST03356,27,Unspecified,PhD,135660.09,True
CUST00840,40,Unspecified,Bachelor's Degree,36749.92,False
CUST00501,23,Unspecified,High School,128603.39,True
CUST00142,62,Female,Master's Degree,22493.82,False
CUST01378,64,Unspecified,PhD,130364.41,True
CUST03698,35,Female,Associate Degree,27028.31,True
CUST02145,71,Unspecified,Associate Degree,129838.95,False
CUST01139,59,Female,Master's Degree,105343.12,True
CUST02928,55,Male,PhD,109449.53,True
CUST01788,72,Female,High School,37125.4,False
CUST03485,28,Male,Associate Degree,78388.26,False
CUST00551,71,Unspecified,High School,64371.83,False
CUST04907,66,Male,Associate Degree,79146.23,True
CUST02020,65,Female,Bachelor's Degree,93896.31,False
CUST00949,24,Unspecified,Master's Degree,29647.56,True
CUST02601,58,Male,Associate Degree,107297.01,False
CUST00533,20,Male,Master's Degree,102980.68,True
CUST01830,71,Male,Bachelor's Degree,131505.33,False
CUST02918,46,Male,Bachelor's Degree,23267.33,False
CUST04419,74,Female,Master's Degree,58860.97,True
CUST03872,24,Unspecified,Associate Degree,66325.74,False
CUST01603,21,Unspecified,High School,138815.52,False
CUST00640,76,Unspecified,Bachelor's Degree,96612.91,True
CUST04833,71,Male,Associate Degree,46050.16,False
CUST00968,23,Male,Associate Degree,109610.81,False
CUST04238,20,Male,High School,90824.1,True
CUST02698,36,Male,Associate Degree,52217.37,True
CUST01684,42,Male,Associate Degree,54154.98,False
CUST04471,77,Unspecified,PhD,37949.32,False
CUST02343,39,Unspecified,PhD,50504.23,False
CUST00156,45,Female,Master's Degree,108750.3,False
CUST02488,46,Female,High School,36850.31,False
CUST04642,30,Unspecified,Associate Degree,128271.08,False
CUST01090,51,Unspecified,Associate Degree,70460.11,True
CUST02656,30,Unspecified,PhD,32747.77,False
CUST04241,70,Male,Bachelor's Degree,144654.46,True
CUST00289,36,Unspecified,Bachelor's Degree,52930.55,False
CUST00931,40,Unspecified,Master's Degree,103429.99,True
CUST02536,63,Male,PhD,121223.08,True
CUST04029,38,Female,PhD,82237.53,False
CUST03372,69,Unspecified,High School,97114.62,False
CUST04622,29,Unspecified,High School,79761.36,True
CUST03292,73,Male,Bachelor's Degree,41678.99,True
CUST00943,79,Male,Bachelor's Degree,54479.19,True
CUST03860,28,Unspecified,Associate Degree,42650.55,False
CUST04663,36,Female,PhD,89878.56,True
CUST01699,38,Male,Associate Degree,68294.69,False
CUST04709,72,Unspecified,High School,56451.8,True
CUST03201,19,Female,Bachelor's Degree,123999.93,True
CUST04602,67,Male,High School,142594.87,False
CUST04609,58,Male,High School,130631.07,True
CUST00986,53,Female,Bachelor's Degree,142911.73,True
CUST03319,61,Male,PhD,86102.06,False
CUST02868,71,Female,Bachelor's Degree,58275.99,False
CUST04057,70,Male,Master's Degree,106623.93,False
CUST04778,59,Male,Bachelor's Degree,137538.17,False
CUST00982,69,Female,Bachelor's Degree,70736.2,False
CUST02493,43,Unspecified,PhD,89640.95,True
CUST03793,51,Unspecified,High School,129801.88,True
CUST03549,24,Male,Associate Degree,51734.37,True
CUST02943,63,Unspecified,Bachelor's Degree,95706.54,True
CUST03528,77,Female,High School,137076.07,True
CUST03846,18,Female,PhD,146778.87,True
CUST01458,38,Unspecified,PhD,80911.47,False
CUST01396,69,Male,Master's Degree,90406.56,True
CUST00265,58,Unspecified,Associate Degree,136051.71,False
CUST04096,40,Unspecified,Bachelor's Degree,133572.44,False
CUST00930,66,Male,Associate Degree,109286.32,False
CUST04872,65,Male,High School,69128.21,False
CUST02693,64,Female,Bachelor's Degree,83423.72,False
CUST00247,18,Male,Bachelor's Degree,74487.95,True
CUST03590,53,Unspecified,Master's Degree,65989.24,False
CUST01759,58,Female,Bachelor's Degree,60234.33,True
CUST04866,44,Unspecified,Master's Degree,22839.87,True
CUST02811,49,Male,Associate Degree,106118.56,False
CUST00924,45,Unspecified,Master's Degree,85395.02,True
CUST02881,22,Male,Master's Degree,101411.38,True
CUST00269,35,Unspecified,Bachelor's Degree,125914.03,True
CUST00670,23,Female,Associate Degree,65331.62,False
CUST04476,42,Male,Master's Degree,86671.29,True
CUST01911,41,Male,Master's Degree,35081.74,True
CUST02986,54,Female,Master's Degree,24248.61,True
CUST01153,35,Unspecified,Bachelor's Degree,90405.67,True
CUST04818,25,Unspecified,Master's Degree,119429.12,True
CUST03456,68,Male,High School,29249.29,False
CUST04242,64,Female,Associate Degree,51098.79,False
CUST04550,20,Unspecified,High School,132188.58,True
CUST02173,20,Male,Master's Degree,26853.48,True
CUST04516,29,Unspecified,Bachelor's Degree,115784.7,False
CUST01916,22,Female,Associate Degree,21087.57,False
CUST00613,69,Unspecified,Associate Degree,88157.89,False
CUST02407,63,Unspecified,Associate Degree,98297.0,True
CUST04206,78,Unspecified,Master's Degree,48071.66,True
CUST01899,72,Unspecified,Master's Degree,109992.31,True
CUST01650,53,Unspecified,Bachelor's Degree,53355.75,True
CUST02608,34,Male,Bachelor's Degree,86402.06,False
CUST00259,22,Unspecified,PhD,87523.98,True
CUST00848,18,Male,Bachelor's Degree,28436.8,True
CUST04252,33,Male,Associate Degree,139440.47,True
CUST01234,69,Unspecified,High School,30699.2,False
CUST01128,28,Female,PhD,81614.14,False
CUST01968,73,Unspecified,High School,93964.24,False
CUST00559,21,Male,PhD,28197.56,True
CUST03906,59,Female,Bachelor's Degree,107310.85,True
CUST00485,37,Female,Associate Degree,47457.81,False
CUST01321,57,Male,High School,68734.54,False
CUST03405,78,Unspecified,Bachelor's Degree,116681.47,True
CUST00008,27,Unspecified,PhD,79746.06,True
CUST03280,74,Female,PhD,74888.14,True
CUST03190,66,Unspecified,Bachelor's Degree,116894.97,True
CUST01451,53,Male,Associate Degree,51186.69,False
CUST03981,44,Female,Bachelor's Degree,144374.22,True
CUST01815,34,Female,PhD,91365.4,False
CUST00774,24,Unspecified,Associate Degree,123936.49,True
CUST01012,55,Male,Associate Degree,75692.76,True
CUST02819,57,Female,PhD,104241.5,True
CUST03276,57,Male,Associate Degree,137558.46,True
CUST01992,76,Unspecified,High School,84376.63,True
CUST01278,47,Unspecified,Bachelor's Degree,50522.03,True
CUST01784,79,Female,Bachelor's Degree,36853.06,False
CUST03106,50,Female,Bachelor's Degree,51038.47,True
CUST00447,72,Unspecified,High School,142031.1,True
CUST00881,66,Male,Master's Degree,67702.7,False
CUST04460,43,Female,High School,113475.92,True
CUST00782,41,Unspecified,PhD,71090.77,True
CUST01750,34,Male,PhD,111530.0,True
CUST03389,36,Unspecified,Master's Degree,85942.43,True
CUST04882,63,Unspecified,High School,123598.76,True
CUST00884,75,Unspecified,PhD,59337.68,False
CUST02945,58,Female,Associate Degree,32760.23,False
CUST01092,36,Female,Associate Degree,96597.07,True
CUST04784,68,Male,Master's Degree,87584.19,True
CUST00532,67,Male,Master's Degree,61842.14,False
CUST04023,52,Female,Associate Degree,81401.32,True
CUST04422,50,Male,Bachelor's Degree,59112.78,True
CUST04099,28,Unspecified,Associate Degree,119989.33,False
CUST01728,21,Male,Associate Degree,111560.39,True
CUST00611,73,Female,High School,123169.03,False
CUST00571,79,Female,Associate Degree,92795.27,True
CUST02672,52,Unspecified,Master's Degree,112379.12,True
CUST03719,48,Male,Master's Degree,146872.59,True
CUST00344,38,Unspecified,Master's Degree,102238.31,True
CUST03001,78,Female,Associate Degree,108758.97,True
CUST03140,59,Female,Master's Degree,50470.62,False
CUST00435,78,Male,PhD,45354.7,False
CUST01904,55,Male,Associate Degree,43356.95,False
CUST03805,73,Female,PhD,39585.78,False
CUST04777,62,Unspecified,Associate Degree,141414.38,True
CUST02070,70,Unspecified,Associate Degree,61372.26,True
CUST01538,35,Unspecified,High School,119887.61,True
CUST02253,36,Unspecified,High School,133261.97,True
CUST02347,73,Female,High School,133050.58,True
CUST01518,75,Male,Bachelor's Degree,62178.48,True
CUST00966,22,Unspecified,Master's Degree,48856.96,True
CUST04407,68,Unspecified,High School,61553.64,False
CUST00529,30,Female,High School,85540.29,True
CUST00177,75,Unspecified,Bachelor's Degree,107056.73,True
CUST03483,56,Unspecified,PhD,98917.78,True
CUST02544,64,Unspecified,Master's Degree,52576.62,True
CUST04936,65,Male,Associate Degree,95814.27,True
CUST00573,18,Male,Associate Degree,121701.67,True
CUST02300,60,Male,Master's Degree,64684.07,True
CUST03509,62,Female,PhD,51890.39,True
CUST02460,42,Unspecified,High School,26769.61,False
CUST03610,80,Unspecified,High School,66096.88,True
CUST04555,71,Male,PhD,139250.65,True
CUST02209,54,Female,High School,105517.59,True
CUST04721,70,Unspecified,PhD,126339.64,True
CUST02756,71,Unspecified,Bachelor's Degree,112035.81,True
CUST00384,41,Female,Bachelor's Degree,135847.5,True
CUST00853,65,Male,High School,123055.8,False
CUST01881,34,Male,High School,62153.53,False
CUST00371,40,Male,Master's Degree,98579.65,True
CUST02379,34,Unspecified,Master's Degree,54531.28,True
CUST04324,21,Male,PhD,118364.73,True
CUST01106,30,Male,Associate Degree,108048.37,False
CUST03414,18,Female,High School,42535.13,False
CUST03947,26,Unspecified,High School,148223.6,True
CUST01337,37,Unspecified,Master's Degree,109299.36,True
CUST02190,76,Male,Bachelor's Degree,55573.49,False
CUST04595,57,Unspecified,Master's Degree,49600.14,True
CUST02320,76,Male,High School,134231.6,True
CUST04706,47,Unspecified,PhD,142821.78,True
CUST03711,73,Male,Master's Degree,61511.75,False
CUST04849,64,Female,PhD,141944.51,True
CUST01172,22,Unspecified,Master's Degree,146047.79,True
CUST04326,62,Female,Associate Degree,35502.67,False
CUST02695,23,Female,Master's Degree,89638.72,True
CUST01423,45,Unspecified,Bachelor's Degree,139869.79,False
CUST02342,74,Male,Associate Degree,53685.49,True
CUST02652,67,Unspecified,PhD,33493.36,True
CUST04156,65,Unspecified,Master's Degree,121212.11,False
CUST01465,58,Male,PhD,65588.52,True
CUST00875,19,Male,PhD,96387.61,True
CUST03340,40,Unspecified,Master's Degree,91152.08,True
CUST04341,21,Unspecified,Bachelor's Degree,140420.09,True
CUST01252,52,Male,PhD,93456.98,True
CUST02349,74,Female,Bachelor's Degree,122161.37,True
CUST00841,19,Female,High School,74982.1,True
CUST04569,22,Male,High School,55201.53,True
CUST00582,78,Unspecified,High School,104529.55,False
CUST00205,24,Female,Bachelor's Degree,57107.27,True
CUST01642,78,Male,High School,100706.36,False
CUST02015,23,Male,PhD,140708.86,False
CUST00906,53,Female,Master's Degree,124850.24,True
CUST00632,23,Unspecified,Associate Degree,57175.65,False
CUST03365,65,Unspecified,Bachelor's Degree,50064.65,False
CUST01975,52,Female,Master's Degree,73478.31,True
CUST00163,42,Male,PhD,22248.74,True
CUST03173,56,Male,Bachelor's Degree,61300.52,False
CUST03613,39,Unspecified,High School,83489.7,True
CUST04676,70,Male,PhD,90801.68,False
CUST00618,25,Unspecified,Associate Degree,141269.7,False
CUST04069,44,Male,Bachelor's Degree,119193.11,True
CUST01432,42,Male,Master's Degree,118053.23,True
CUST00548,55,Male,High School,88063.46,False
CUST03335,45,Male,Master's Degree,77453.99,False
CUST04547,42,Unspecified,PhD,107751.17,True
CUST04224,43,Male,PhD,112606.21,True
CUST02388,69,Male,Master's Degree,134996.11,True
CUST04244,68,Male,High School,132992.22,False
CUST03996,37,Female,Bachelor's Degree,123387.92,True
CUST04066,71,Female,High School,96330.92,True
CUST01862,72,Unspecified,PhD,43365.57,True
CUST00641,44,Male,Bachelor's Degree,90736.39,True
CUST03903,59,Female,Master's Degree,146917.71,True
CUST00638,69,Unspecified,PhD,89377.38,True
CUST04263,67,Unspecified,Bachelor's Degree,55998.47,False
CUST03911,50,Unspecified,Associate Degree,74485.3,False
CUST02987,46,Unspecified,High School,91813.15,True
CUST02097,71,Unspecified,Master's Degree,112725.98,True
CUST04612,27,Unspecified,High School,100328.6,True
CUST03076,65,Female,PhD,22067.88,False
CUST03675,78,Unspecified,Master's Degree,122164.12,True
CUST02842,65,Unspecified,Associate Degree,38213.92,False
CUST00922,42,Male,Associate Degree,147343.23,False
CUST00547,72,Male,Bachelor's Degree,71859.77,True
CUST03667,52,Male,Bachelor's Degree,95743.05,True
CUST01901,74,Female,Master's Degree,142813.69,True
CUST02029,27,Unspecified,PhD,93140.35,True
CUST02302,77,Unspecified,Master's Degree,111785.0,False
CUST01886,53,Male,High School,131363.88,True
CUST01643,76,Unspecified,Bachelor's Degree,41311.69,False
CUST03510,67,Female,PhD,123346.36,True
CUST04810,22,Unspecified,Associate Degree,143221.47,True
CUST02098,62,Female,Bachelor's Degree,101222.66,True
CUST04358,77,Female,Master's Degree,78117.4,False
CUST03789,37,Unspecified,Master's Degree,61840.34,False
CUST04495,18,Female,High School,137204.86,True
CUST04968,56,Male,Master's Degree,135139.18,True
CUST00837,68,Female,Associate Degree,116779.85,True
CUST00602,33,Male,PhD,27567.61,False
CUST02185,70,Female,Associate Degree,35086.36,False
CUST03866,23,Female,PhD,81169.26,True
CUST02482,42,Female,Bachelor's Degree,88113.29,False
CUST04308,46,Female,PhD,109585.28,True
CUST01583,48,Unspecified,PhD,94710.35,False
CUST04267,74,Female,Master's Degree,99029.6,True
CUST02534,59,Unspecified,Bachelor's Degree,110137.21,True
CUST02726,56,Female,Associate Degree,75148.77,True
CUST01071,70,Male,Bachelor's Degree,29112.2,False
CUST01776,63,Unspecified,Associate Degree,134010.98,True
CUST04809,35,Female,PhD,89284.39,True
CUST01284,53,Male,Bachelor's Degree,60473.33,False
CUST03051,43,Unspecified,Master's Degree,87128.38,True
CUST04754,52,Male,High School,148601.82,False
CUST01837,36,Male,Bachelor's Degree,68724.57,True
CUST04243,30,Unspecified,High School,108765.57,False
CUST01020,33,Male,Associate Degree,129699.14,True
CUST04134,80,Unspecified,PhD,46420.36,False
CUST01327,32,Female,Associate Degree,84699.67,True
CUST00476,41,Female,Associate Degree,138542.31,True
CUST04272,49,Unspecified,High School,48372.05,False
CUST01652,30,Male,Associate Degree,60900.13,True
CUST03999,27,Female,PhD,120384.86,False
CUST04468,21,Unspecified,PhD,138511.64,True
CUST02611,20,Female,PhD,108655.95,True
CUST02477,28,Male,High School,92682.35,True
CUST02584,68,Unspecified,Bachelor's Degree,145510.16,False
CUST01374,72,Unspecified,Bachelor's Degree,34354.38,False
CUST00740,45,Female,Associate Degree,55661.66,False
CUST03619,27,Female,High School,137609.09,True
CUST02441,51,Unspecified,Bachelor's Degree,69765.55,True
CUST00868,40,Female,Bachelor's Degree,59713.19,True
CUST01141,75,Unspecified,Bachelor's Degree,81988.67,True
CUST00998,72,Female,PhD,99611.18,True
CUST01338,50,Female,PhD,75823.16,True
CUST00542,40,Unspecified,Associate Degree,55375.68,True
CUST01100,53,Female,Associate Degree,55304.59,False
CUST01133,26,Unspecified,Master's Degree,110964.3,True
CUST04065,80,Female,PhD,112355.84,False
CUST02716,33,Male,Bachelor's Degree,145439.71,True
CUST02259,55,Male,Master's Degree,121339.31,True
CUST04751,34,Unspecified,PhD,47179.16,True
CUST00060,20,Male,Bachelor's Degree,106745.28,True
CUST02884,46,Unspecified,PhD,98625.11,False
CUST01939,29,Male,Master's Degree,27705.11,True
CUST02577,31,Male,PhD,67143.74,True
CUST04937,60,Female,PhD,75761.45,True
CUST01079,27,Unspecified,PhD,135705.81,True
CUST03250,69,Female,High School,90038.64,True
CUST03128,34,Female,High School,69885.2,True
CUST02489,50,Male,PhD,24920.81,False
CUST00941,35,Unspecified,Bachelor's Degree,46446.9,False
CUST01081,51,Unspecified,Master's Degree,32031.37,False
CUST00188,25,Unspecified,High School,45106.83,False
CUST02635,53,Unspecified,PhD,60062.26,False
CUST02086,44,Female,High School,148780.63,True
CUST02250,64,Male,Master's Degree,70620.03,False
CUST04891,30,Male,High School,49852.11,True
CUST02024,24,Female,High School,108107.45,True
CUST03540,64,Male,PhD,100469.78,True
CUST04049,48,Female,Bachelor's Degree,126090.97,True
CUST03607,25,Female,Master's Degree,114870.05,True
CUST00227,38,Female,Master's Degree,112929.74,True
CUST04848,28,Female,Associate Degree,116859.23,True
CUST01930,31,Unspecified,PhD,112850.7,True
CUST03056,76,Female,Bachelor's Degree,83145.52,True
CUST04490,47,Female,Master's Degree,49779.12,True
CUST01405,47,Male,High School,100138.14,True
CUST02180,49,Male,Associate Degree,146478.69,True
CUST00698,28,Male,Bachelor's Degree,92611.97,True
CUST01125,71,Male,PhD,129478.33,True
CUST03362,42,Unspecified,Associate Degree,128406.22,True
CUST04136,33,Unspecified,PhD,116688.05,True
CUST01779,19,Female,Associate Degree,97193.05,True
CUST02859,41,Unspecified,PhD,52098.79,True
CUST01038,56,Unspecified,High School,111899.46,True
CUST04457,51,Female,PhD,136647.64,True
CUST02257,43,Female,PhD,47597.42,False
CUST00314,60,Male,PhD,142479.08,True
CUST02282,26,Female,PhD,31526.67,False
CUST01417,18,Male,Associate Degree,67330.96,True
CUST01037,34,Male,Associate Degree,38096.0,True
CUST02160,69,Female,Master's Degree,25386.63,False
CUST04164,39,Male,PhD,52816.09,True
CUST01755,19,Female,Bachelor's Degree,88527.55,True
CUST03113,60,Female,High School,48199.46,False
CUST02814,49,Unspecified,High School,70258.11,False
CUST02699,41,Female,Bachelor's Degree,119049.91,True
CUST03208,44,Female,Associate Degree,81968.22,True
CUST04351,28,Male,Master's Degree,68490.06,True
CUST03432,73,Male,High School,144011.44,True
CUST01507,18,Unspecified,High School,93409.53,True
CUST01924,22,Unspecified,Associate Degree,68013.93,True
CUST00449,73,Male,Associate Degree,135682.98,True
CUST04129,60,Female,Associate Degree,42478.9,True
CUST02529,56,Male,Master's Degree,96301.71,True
CUST04970,37,Male,Associate Degree,136375.99,False
CUST02790,51,Unspecified,Bachelor's Degree,48175.04,False
CUST00362,36,Female,Master's Degree,116854.89,True
CUST02184,40,Male,Bachelor's Degree,126281.37,False
CUST01135,19,Female,Bachelor's Degree,126482.2,True
CUST03881,25,Female,PhD,78216.43,True
CUST02156,75,Unspecified,PhD,117579.88,False
CUST01831,60,Unspecified,High School,136050.84,True
CUST01054,64,Unspecified,Associate Degree,52937.96,False
CUST00023,60,Female,Master's Degree,46975.13,True
CUST02067,34,Male,Associate Degree,54417.46,True
CUST01654,32,Unspecified,High School,122969.79,True
CUST02588,30,Female,Associate Degree,131028.25,True
CUST03211,60,Male,Master's Degree,126977.98,True
CUST04303,39,Unspecified,Associate Degree,69528.99,False
CUST04037,80,Unspecified,PhD,37296.87,False
CUST02326,55,Unspecified,Bachelor's Degree,125596.39,False
CUST00461,24,Male,Master's Degree,139481.89,True
CUST01068,73,Female,Associate Degree,34652.29,True
CUST00088,40,Male,PhD,148696.65,True
CUST01431,56,Male,Associate Degree,72081.79,True
CUST02648,24,Female,Bachelor's Degree,22193.37,False
CUST00283,76,Unspecified,Bachelor's Degree,36204.15,True
CUST00463,80,Unspecified,Bachelor's Degree,86299.92,True
CUST00213,65,Unspecified,Associate Degree,71976.02,False
CUST02500,22,Female,Master's Degree,110022.44,False
CUST01369,65,Unspecified,PhD,32463.67,False
CUST00235,34,Female,Master's Degree,140040.48,True
CUST02771,57,Female,Associate Degree,126109.39,True
CUST00598,57,Female,Bachelor's Degree,102427.36,False
CUST04421,69,Unspecified,Associate Degree,48569.28,False
CUST02251,31,Male,PhD,144667.59,False
CUST04032,36,Unspecified,PhD,38279.28,True
CUST02284,37,Female,Master's Degree,65019.64,False
CUST00663,35,Male,High School,34932.26,False
CUST04964,69,Female,Master's Degree,71044.12,True
CUST02286,19,Male,PhD,49187.06,False
CUST04717,64,Male,High School,133471.28,True
CUST03194,72,Male,Associate Degree,25583.05,False
CUST02504,77,Male,High School,62441.04,True
CUST04044,70,Female,Associate Degree,135651.53,True
CUST00780,20,Male,PhD,50086.63,True
CUST04020,32,Female,PhD,137145.51,True
CUST03427,48,Unspecified,Master's Degree,57534.86,True
CUST04307,69,Female,Associate Degree,37516.36,True
CUST03197,25,Unspecified,High School,36946.35,False
CUST04836,41,Female,PhD,86522.75,True
CUST00686,26,Male,Master's Degree,66158.06,True
CUST03170,42,Unspecified,Master's Degree,96565.97,False
CUST03927,51,Male,Master's Degree,120464.71,False
CUST03435,68,Unspecified,Associate Degree,133588.67,True
CUST02172,69,Female,Associate Degree,79387.9,True
CUST03690,64,Male,Master's Degree,48750.74,False
CUST01851,18,Male,PhD,74189.07,True
CUST00488,39,Unspecified,Master's Degree,31830.49,False
CUST01689,48,Female,PhD,96286.66,True
CUST02231,63,Male,High School,35759.05,False
CUST03265,33,Unspecified,PhD,83211.36,True
CUST02321,18,Unspecified,Associate Degree,111644.19,True
CUST00783,57,Female,PhD,62961.22,True
CUST00522,39,Male,Master's Degree,37157.52,True
CUST00523,51,Female,High School,47977.84,False
CUST02838,22,Male,PhD,26711.98,False
CUST04540,32,Unspecified,High School,108930.36,False
CUST02399,34,Female,High School,148092.48,False
CUST02208,60,Male,Bachelor's Degree,133385.42,False
CUST03478,66,Female,Bachelor's Degree,20767.87,True
CUST03553,71,Unspecified,Associate Degree,112254.24,True
CUST04088,73,Female,High School,32416.0,False
CUST02823,59,Female,Associate Degree,139574.16,True
CUST01512,64,Male,PhD,28941.69,False
CUST01883,57,Male,Bachelor's Degree,46087.11,True
CUST00652,46,Female,Master's Degree,96913.14,True
CUST04931,63,Female,Bachelor's Degree,81723.55,True
CUST03090,59,Male,Bachelor's Degree,102667.89,True
CUST00370,48,Female,Associate Degree,61202.69,False
CUST04998,35,Unspecified,Associate Degree,89512.85,False
CUST00119,41,Female,Bachelor's Degree,119350.23,True
CUST03321,45,Unspecified,PhD,103161.96,True
CUST03035,27,Male,Master's Degree,113095.62,True
CUST02217,27,Male,Associate Degree,31495.49,False
CUST03543,25,Unspecified,High School,31974.2,False
CUST01614,38,Male,Associate Degree,144031.65,True
CUST03152,30,Male,Bachelor's Degree,126618.03,True
CUST00963,77,Male,Master's Degree,65730.28,False
CUST02511,21,Female,Associate Degree,24722.78,False
CUST03832,77,Female,High School,76719.64,False
CUST02824,24,Unspecified,Bachelor's Degree,130983.7,True
CUST04344,20,Unspecified,High School,149485.57,False
CUST03033,60,Unspecified,Master's Degree,28979.49,True
CUST02416,66,Unspecified,PhD,44014.34,True
CUST04655,74,Male,High School,147629.69,True
CUST04237,71,Female,Associate Degree,76582.33,False
CUST02186,34,Female,High School,45437.69,True
CUST03670,68,Male,Master's Degree,113985.51,False
CUST02038,23,Male,Bachelor's Degree,121924.45,True
CUST04363,26,Unspecified,PhD,86254.5,True
CUST00773,59,Female,High School,70672.36,True
CUST01285,52,Female,Associate Degree,97100.5,True
CUST04604,23,Unspecified,Master's Degree,143763.9,False
CUST04795,64,Female,Bachelor's Degree,98097.56,True
CUST01415,36,Female,Bachelor's Degree,113387.23,True
CUST01235,74,Unspecified,PhD,90452.28,True
CUST02700,26,Female,PhD,138283.27,False
CUST00436,26,Unspecified,Associate Degree,47071.9,False
CUST01675,55,Unspecified,PhD,47976.91,False
CUST00366,77,Female,Master's Degree,80985.15,False
CUST02650,54,Male,High School,66589.88,True
CUST00232,62,Unspecified,Master's Degree,42592.35,True
CUST04268,60,Female,High School,24506.71,False
CUST04042,63,Unspecified,Master's Degree,54155.43,True
CUST04400,44,Unspecified,PhD,20778.11,True
