CustomerID,Age,Gender,EducationLevel,Income,LoanApproved
CUST00996,31.0,Male,PhD,122418.39,True
CUST00997,31.0,Female,High School,74949.4,False
CUST00998,72.0,Female,PhD,99611.18,True
CUST00999,78.0,Female,High School,115865.21,True
CUST01000,36.0,Female,Associate Degree,90487.81,False
CUST01001,71.0,Female,Master's Degree,71602.79,True
CUST01002,20.0,Female,Master's Degree,63249.75,False
CUST01003,21.0,Unspecified,High School,45276.05,False
CUST01004,55.0,Unspecified,PhD,84925.76,True
CUST01005,37.0,Male,PhD,107066.76,True
CUST01006,36.0,Male,Bachelor's Degree,95681.63,True
CUST01007,54.0,Female,Master's Degree,58029.51,True
CUST01008,38.0,Female,High School,145275.3,True
CUST01009,69.0,Female,High School,86518.86,False
CUST01010,69.0,Female,High School,110146.61,False
CUST01011,43.0,Unspecified,Associate Degree,144595.08,True
CUST01012,55.0,Male,Associate Degree,75692.76,True
CUST01013,20.0,Female,Associate Degree,86517.15,False
CUST01014,42.0,Male,High School,48162.13,False
CUST01015,63.0,Male,High School,138684.36,True
CUST01016,26.0,Male,PhD,24573.85,True
CUST01017,19.0,Male,PhD,46064.06,False
CUST01018,79.0,Female,Master's Degree,64027.39,False
CUST01019,61.0,Male,Master's Degree,44708.65,False
CUST01020,33.0,Male,Associate Degree,129699.14,True
CUST01021,34.0,Female,Associate Degree,138101.13,True
CUST01022,71.0,Male,PhD,114735.95,True
CUST01023,50.0,Female,Bachelor's Degree,89029.79,True
CUST01024,25.0,Male,PhD,137616.4,True
CUST01025,25.0,Male,High School,140228.06,True
CUST01026,26.0,Female,PhD,61235.5,True
CUST01027,68.0,Unspecified,High School,113873.8,True
CUST01028,21.0,Female,PhD,25628.42,False
CUST01029,41.0,Female,Bachelor's Degree,24284.02,True
CUST01030,46.0,Unspecified,PhD,96290.07,True
CUST01031,36.0,Unspecified,Bachelor's Degree,92488.74,True
CUST01032,56.0,Unspecified,PhD,50025.82,True
CUST01033,65.0,Unspecified,PhD,69782.18,True
CUST01034,61.0,Female,High School,22477.82,False
CUST01035,79.0,Unspecified,Bachelor's Degree,50932.21,True
CUST01036,61.0,Female,High School,86670.83,False
CUST01037,34.0,Male,Associate Degree,38096.0,True
CUST01038,56.0,Unspecified,High School,111899.46,True
CUST01039,79.0,Unspecified,High School,127106.42,True
CUST01040,72.0,Male,Bachelor's Degree,22091.02,False
CUST01041,54.0,Female,Master's Degree,48794.98,False
CUST01042,42.0,Male,PhD,65593.01,False
CUST01043,80.0,Male,PhD,114266.77,True
CUST01044,69.0,Male,High School,26653.45,False
CUST01045,40.0,Unspecified,High School,56118.9,True
CUST01046,47.0,Male,Associate Degree,54304.33,False
CUST01047,57.0,Unspecified,High School,77878.82,False
CUST01048,28.0,Female,High School,145777.92,False
CUST01049,29.0,Male,Master's Degree,54068.34,True
CUST01050,18.0,Male,High School,24762.35,True
CUST01051,67.0,Male,Bachelor's Degree,38733.11,True
CUST01052,60.0,Unspecified,Master's Degree,106756.1,True
CUST01053,52.0,Male,PhD,81444.52,True
CUST01054,64.0,Unspecified,Associate Degree,52937.96,False
CUST01055,35.0,Male,Bachelor's Degree,147288.62,True
CUST01056,42.0,Male,Associate Degree,139233.53,True
CUST01057,22.0,Male,Associate Degree,69352.21,False
CUST01058,63.0,Unspecified,PhD,99621.4,False
CUST01059,25.0,Unspecified,PhD,30685.72,False
CUST01060,67.0,Male,Bachelor's Degree,98760.09,False
CUST01061,18.0,Unspecified,PhD,61521.95,False
CUST01062,61.0,Female,Bachelor's Degree,84921.63,True
CUST01063,41.0,Female,High School,117100.26,False
CUST01064,76.0,Male,Associate Degree,54931.42,True
CUST01065,45.0,Female,High School,48477.3,True
CUST01066,40.0,Female,PhD,27162.56,True
CUST01067,34.0,Female,Bachelor's Degree,48756.24,False
CUST01068,73.0,Female,Associate Degree,34652.29,True
CUST01069,25.0,Male,Associate Degree,146913.33,True
CUST01070,24.0,Female,Master's Degree,51190.67,False
CUST01071,70.0,Male,Bachelor's Degree,29112.2,False
CUST01072,39.0,Male,PhD,142838.92,False
CUST01073,46.0,Unspecified,High School,88779.68,False
CUST01074,50.0,Unspecified,Bachelor's Degree,144517.49,True
CUST01075,56.0,Female,Associate Degree,107938.02,True
CUST01076,19.0,Female,High School,38886.95,True
CUST01077,22.0,Male,High School,105803.65,True
CUST01078,22.0,Unspecified,High School,23072.69,False
CUST01079,27.0,Unspecified,PhD,135705.81,True
CUST01080,49.0,Male,Master's Degree,143942.45,True
CUST01081,51.0,Unspecified,Master's Degree,32031.37,False
CUST01082,47.0,Female,Associate Degree,121861.0,False
CUST01083,69.0,Female,Master's Degree,110625.48,False
CUST01084,54.0,Unspecified,Bachelor's Degree,41637.97,False
CUST01085,71.0,Male,PhD,131999.7,True
CUST01086,66.0,Female,Bachelor's Degree,76834.56,True
CUST01087,65.0,Female,Associate Degree,119726.04,False
CUST01088,60.0,Female,PhD,93509.63,True
CUST01089,58.0,Male,Associate Degree,63316.29,True
CUST01090,51.0,Unspecified,Associate Degree,70460.11,True
CUST01091,20.0,Unspecified,Bachelor's Degree,75649.08,False
CUST01092,36.0,Female,Associate Degree,96597.07,True
CUST01093,60.0,Unspecified,PhD,82973.41,True
CUST01094,57.0,Male,High School,27868.1,False
CUST01095,56.0,Male,Master's Degree,68050.81,True
CUST01096,46.0,Unspecified,Master's Degree,96827.93,True
CUST01097,41.0,Female,High School,132484.08,True
CUST01098,78.0,Female,Associate Degree,21618.29,False
CUST01099,48.0,Female,PhD,75954.37,True
CUST01100,53.0,Female,Associate Degree,55304.59,False
CUST01101,63.0,Male,Master's Degree,61281.98,False
CUST01102,28.0,Unspecified,PhD,43321.76,False
CUST01103,27.0,Male,Associate Degree,22747.65,True
CUST01104,76.0,Male,Bachelor's Degree,140082.52,True
CUST01105,64.0,Female,High School,77318.12,False
CUST01106,30.0,Male,Associate Degree,108048.37,False
CUST01107,34.0,Unspecified,Master's Degree,89011.9,True
CUST01108,31.0,Unspecified,High School,101205.25,True
CUST01109,59.0,Male,High School,42818.85,False
CUST01110,64.0,Male,Master's Degree,124933.74,False
CUST01111,71.0,Female,Associate Degree,114693.4,True
CUST01112,20.0,Male,Master's Degree,73528.98,False
CUST01113,40.0,Female,Bachelor's Degree,96227.07,True
CUST01114,46.0,Male,High School,45260.7,False
CUST01115,74.0,Male,Bachelor's Degree,113791.12,True
CUST01116,49.0,Male,Master's Degree,48922.12,True
CUST01117,73.0,Unspecified,Associate Degree,87538.5,True
CUST01118,24.0,Unspecified,PhD,91220.51,True
CUST01119,42.0,Unspecified,Master's Degree,110124.1,True
CUST01120,25.0,Unspecified,Associate Degree,75521.82,True
CUST01121,53.0,Female,Master's Degree,90757.48,True
CUST01122,24.0,Male,PhD,130654.18,True
CUST01123,60.0,Male,Associate Degree,44486.75,True
CUST01124,24.0,Female,PhD,38133.55,False
CUST01125,71.0,Male,PhD,129478.33,True
CUST01126,25.0,Male,Associate Degree,74436.66,False
CUST01127,69.0,Female,Bachelor's Degree,59601.98,True
CUST01128,28.0,Female,PhD,81614.14,False
CUST01129,53.0,Male,Bachelor's Degree,54733.06,False
CUST01130,62.0,Unspecified,Master's Degree,58084.43,False
CUST01131,19.0,Female,High School,118644.27,True
CUST01132,27.0,Male,Bachelor's Degree,139591.13,True
CUST01133,26.0,Unspecified,Master's Degree,110964.3,True
CUST01134,76.0,Female,Bachelor's Degree,140467.95,True
CUST01135,19.0,Female,Bachelor's Degree,126482.2,True
CUST01136,61.0,Female,High School,137515.75,True
CUST01137,41.0,Male,Associate Degree,77435.56,True
CUST01138,26.0,Male,Associate Degree,30757.9,False
CUST01139,59.0,Female,Master's Degree,105343.12,True
CUST01140,43.0,Female,PhD,122893.37,True
CUST01141,75.0,Unspecified,Bachelor's Degree,81988.67,True
CUST01142,18.0,Male,Master's Degree,20784.64,False
CUST01143,46.0,Unspecified,Bachelor's Degree,74607.35,True
CUST01144,73.0,Female,Master's Degree,87747.64,True
CUST01145,49.0,Female,PhD,64225.11,True
CUST01146,76.0,Female,Associate Degree,117487.48,True
CUST01147,42.0,Male,PhD,51342.81,False
CUST01148,45.0,Male,High School,102593.94,True
CUST01149,22.0,Female,Master's Degree,129972.93,True
CUST01150,50.0,Female,Master's Degree,97211.12,False
CUST01151,29.0,Female,Master's Degree,65147.85,False
CUST01152,48.0,Female,Bachelor's Degree,146367.88,True
CUST01153,35.0,Unspecified,Bachelor's Degree,90405.67,True
CUST01154,59.0,Unspecified,High School,70580.05,True
CUST01155,44.0,Female,High School,77130.51,True
CUST01156,37.0,Female,Associate Degree,27942.96,False
CUST01157,29.0,Female,High School,53994.76,True
CUST01158,52.0,Male,Bachelor's Degree,92535.19,True
CUST01159,69.0,Female,Associate Degree,145334.51,False
CUST01160,58.0,Female,High School,66077.46,True
CUST01161,27.0,Male,Master's Degree,77639.52,False
CUST01162,79.0,Unspecified,High School,78175.83,True
CUST01163,29.0,Male,Associate Degree,34906.99,False
CUST01164,60.0,Unspecified,Bachelor's Degree,125718.94,False
CUST01165,43.0,Female,PhD,56654.54,True
CUST01166,65.0,Unspecified,Master's Degree,36139.44,False
CUST01167,76.0,Female,High School,87410.59,False
CUST01168,47.0,Female,PhD,53932.96,False
CUST01169,18.0,Unspecified,High School,22362.5,False
CUST01170,33.0,Female,Master's Degree,37935.07,False
CUST01171,32.0,Male,Associate Degree,127458.29,True
CUST01172,22.0,Unspecified,Master's Degree,146047.79,True
CUST01173,38.0,Unspecified,Associate Degree,32556.76,True
CUST01174,61.0,Male,PhD,36245.06,False
CUST01175,27.0,Unspecified,PhD,142002.8,True
CUST01176,57.0,Unspecified,High School,69278.47,False
CUST01177,36.0,Male,Master's Degree,22848.26,False
CUST01178,46.0,Unspecified,Bachelor's Degree,20018.01,False
CUST01179,68.0,Female,Associate Degree,125586.48,True
CUST01180,45.0,Unspecified,Associate Degree,57482.6,True
CUST01181,60.0,Male,Bachelor's Degree,95267.44,True
CUST01182,45.0,Unspecified,High School,84439.04,False
CUST01183,34.0,Unspecified,PhD,91065.5,True
CUST01184,40.0,Male,Associate Degree,68504.86,True
CUST01185,75.0,Male,Master's Degree,128883.25,False
CUST01186,20.0,Unspecified,Master's Degree,93495.26,True
CUST01187,51.0,Male,Master's Degree,38435.1,False
CUST01188,52.0,Female,Master's Degree,42650.13,True
CUST01189,21.0,Female,PhD,34209.11,False
CUST01190,66.0,Male,Bachelor's Degree,63823.42,True
CUST01191,58.0,Female,Associate Degree,39478.19,False
CUST01192,56.0,Female,Associate Degree,119687.54,False
CUST01193,31.0,Unspecified,Master's Degree,130284.75,True
CUST01194,53.0,Male,Master's Degree,85198.51,True
CUST01195,57.0,Male,Bachelor's Degree,72614.86,True
CUST01196,78.0,Female,Master's Degree,96618.5,True
CUST01197,72.0,Female,High School,83266.57,False
CUST01198,53.0,Male,Bachelor's Degree,137499.84,True
CUST01199,71.0,Unspecified,Bachelor's Degree,57859.24,True
CUST01200,64.0,Unspecified,PhD,114734.81,True
CUST01201,24.0,Unspecified,Bachelor's Degree,124653.36,False
CUST01202,53.0,Male,Associate Degree,38725.14,True
CUST01203,27.0,Female,Master's Degree,66630.06,False
CUST01204,55.0,Female,High School,27381.29,False
CUST01205,53.0,Female,High School,115205.45,True
CUST01206,52.0,Female,Associate Degree,23541.34,False
CUST01207,35.0,Unspecified,Bachelor's Degree,58848.59,False
CUST01208,22.0,Male,Bachelor's Degree,149107.14,False
CUST01209,28.0,Female,PhD,146751.24,True
CUST01210,39.0,Unspecified,Associate Degree,23344.05,False
CUST01211,61.0,Female,High School,29417.49,False
CUST01212,22.0,Female,PhD,99927.11,False
CUST01213,48.0,Female,Bachelor's Degree,79235.3,True
CUST01214,56.0,Female,Master's Degree,71370.0,False
CUST01215,47.0,Unspecified,High School,60130.25,False
CUST01216,33.0,Male,Bachelor's Degree,117348.64,True
CUST01217,40.0,Unspecified,Associate Degree,96937.24,True
CUST01218,35.0,Male,Associate Degree,26483.66,True
CUST01219,38.0,Unspecified,PhD,39939.16,False
CUST01220,64.0,Male,High School,125569.1,True
CUST01221,20.0,Male,Master's Degree,138918.2,True
CUST01222,55.0,Male,Bachelor's Degree,86911.38,True
CUST01223,67.0,Female,Master's Degree,74814.91,True
CUST01224,55.0,Unspecified,High School,56904.91,False
CUST01225,39.0,Female,Bachelor's Degree,128460.76,True
CUST01226,55.0,Male,Master's Degree,47908.94,True
CUST01227,72.0,Unspecified,PhD,45380.23,True
CUST01228,69.0,Unspecified,PhD,128784.27,False
CUST01229,60.0,Female,Bachelor's Degree,118966.11,True
CUST01230,27.0,Unspecified,PhD,34797.24,True
CUST01231,32.0,Male,Bachelor's Degree,58818.71,True
CUST01232,60.0,Female,Bachelor's Degree,36726.67,False
CUST01233,62.0,Unspecified,High School,95499.02,False
CUST01234,69.0,Unspecified,High School,30699.2,False
CUST01235,74.0,Unspecified,PhD,90452.28,True
CUST01236,32.0,Unspecified,Master's Degree,103900.25,False
CUST01237,35.0,Male,PhD,86827.39,True
CUST01238,63.0,Male,High School,117239.64,True
CUST01239,62.0,Unspecified,Master's Degree,125397.08,True
CUST01240,64.0,Female,High School,138164.18,False
CUST01241,63.0,Male,High School,89286.92,False
CUST01242,59.0,Male,Bachelor's Degree,56434.98,False
CUST01243,25.0,Unspecified,PhD,76006.05,True
CUST01244,38.0,Female,PhD,84916.47,True
CUST01245,39.0,Unspecified,PhD,91645.37,False
CUST01246,23.0,Female,Master's Degree,86603.96,True
CUST01247,46.0,Female,PhD,26656.31,True
CUST01248,24.0,Male,High School,21610.09,False
CUST01249,55.0,Female,Bachelor's Degree,94652.92,True
CUST01250,32.0,Male,High School,59093.27,False
CUST01251,33.0,Male,Master's Degree,33730.92,True
CUST01252,52.0,Male,PhD,93456.98,True
CUST01253,25.0,Male,Bachelor's Degree,127352.46,True
CUST01254,72.0,Unspecified,High School,125468.31,True
CUST01255,59.0,Male,High School,29550.16,False
CUST01256,69.0,Unspecified,Master's Degree,66890.94,False
CUST01257,61.0,Female,PhD,140084.91,True
CUST01258,45.0,Male,PhD,83337.8,False
CUST01259,80.0,Unspecified,Bachelor's Degree,76945.45,False
CUST01260,51.0,Unspecified,High School,146978.6,False
CUST01261,40.0,Female,PhD,31110.86,True
CUST01262,50.0,Unspecified,High School,109835.62,True
CUST01263,27.0,Unspecified,High School,91134.56,True
CUST01264,25.0,Unspecified,High School,98813.83,True
CUST01265,32.0,Male,PhD,72714.01,True
CUST01266,24.0,Unspecified,High School,125213.66,True
CUST01267,62.0,Unspecified,PhD,78197.13,False
CUST01268,26.0,Unspecified,Bachelor's Degree,104006.81,False
CUST01269,56.0,Female,High School,41754.8,True
CUST01270,50.0,Unspecified,Associate Degree,136399.69,True
CUST01271,33.0,Female,Master's Degree,54373.03,False
CUST01272,51.0,Male,Bachelor's Degree,43396.36,True
CUST01273,76.0,Female,Associate Degree,146501.9,False
CUST01274,73.0,Unspecified,Master's Degree,71739.37,False
CUST01275,52.0,Unspecified,Master's Degree,91523.59,True
CUST01276,19.0,Unspecified,High School,125816.81,False
CUST01277,31.0,Male,High School,24021.18,False
CUST01278,47.0,Unspecified,Bachelor's Degree,50522.03,True
CUST01279,40.0,Male,PhD,26413.56,True
CUST01280,34.0,Male,Associate Degree,53787.47,False
CUST01281,71.0,Male,High School,25602.57,False
CUST01282,65.0,Male,High School,54927.66,True
CUST01283,39.0,Male,High School,104931.31,True
CUST01284,53.0,Male,Bachelor's Degree,60473.33,False
CUST01285,52.0,Female,Associate Degree,97100.5,True
CUST01286,32.0,Male,Associate Degree,22440.06,False
CUST01287,44.0,Unspecified,High School,61110.79,True
CUST01288,46.0,Female,High School,58546.88,True
CUST01289,51.0,Unspecified,PhD,93741.51,True
CUST01290,64.0,Male,Associate Degree,87702.58,False
CUST01291,57.0,Male,PhD,111836.11,True
CUST01292,40.0,Male,Associate Degree,138564.2,True
CUST01293,80.0,Unspecified,PhD,111169.94,True
CUST01294,41.0,Female,High School,121276.32,True
CUST01295,48.0,Unspecified,Bachelor's Degree,89497.36,True
CUST01296,46.0,Female,Associate Degree,127813.97,True
CUST01297,43.0,Unspecified,PhD,117765.31,True
CUST01298,67.0,Unspecified,Associate Degree,87835.83,True
CUST01299,67.0,Unspecified,PhD,148700.47,True
CUST01300,73.0,Female,PhD,143151.0,False
CUST01301,33.0,Male,High School,56071.57,True
CUST01302,38.0,Male,Associate Degree,52159.38,True
CUST01303,39.0,Female,Associate Degree,28789.48,True
CUST01304,73.0,Female,Bachelor's Degree,88142.13,False
CUST01305,51.0,Male,Master's Degree,112040.17,True
CUST01306,69.0,Unspecified,Master's Degree,142674.4,True
CUST01307,48.0,Female,Associate Degree,130201.8,True
CUST01308,40.0,Female,Associate Degree,111785.83,False
CUST01309,44.0,Female,Master's Degree,80774.9,False
CUST01310,56.0,Unspecified,Associate Degree,78511.04,True
CUST01311,21.0,Male,Master's Degree,47502.77,False
CUST01312,69.0,Male,Associate Degree,138554.62,False
CUST01313,39.0,Unspecified,Associate Degree,45802.54,True
CUST01314,18.0,Female,Bachelor's Degree,107033.87,True
CUST01315,75.0,Male,Associate Degree,60266.11,True
CUST01316,44.0,Male,High School,74503.31,True
CUST01317,37.0,Unspecified,Master's Degree,126486.61,True
CUST01318,55.0,Female,High School,26275.16,False
CUST01319,25.0,Unspecified,PhD,23401.05,False
CUST01320,49.0,Male,Associate Degree,118926.94,False
CUST01321,57.0,Male,High School,68734.54,False
CUST01322,48.0,Male,Bachelor's Degree,132395.41,True
CUST01323,43.0,Male,High School,30479.56,False
CUST01324,45.0,Male,Associate Degree,61364.37,True
CUST01325,60.0,Unspecified,High School,123843.43,False
CUST01326,42.0,Female,Master's Degree,75899.24,False
CUST01327,32.0,Female,Associate Degree,84699.67,True
CUST01328,20.0,Unspecified,Master's Degree,86043.63,True
CUST01329,26.0,Unspecified,PhD,78956.66,True
CUST01330,64.0,Female,High School,118077.54,False
CUST01331,78.0,Male,Bachelor's Degree,38030.66,True
CUST01332,68.0,Female,PhD,113927.14,True
CUST01333,44.0,Female,High School,51248.49,True
CUST01334,49.0,Unspecified,High School,91667.06,True
CUST01335,67.0,Female,High School,84032.6,True
CUST01336,25.0,Female,Associate Degree,24700.34,False
CUST01337,37.0,Unspecified,Master's Degree,109299.36,True
CUST01338,50.0,Female,PhD,75823.16,True
CUST01339,49.0,Male,Master's Degree,106725.41,True
CUST01340,61.0,Male,Master's Degree,95777.9,True
CUST01341,34.0,Male,Associate Degree,22336.16,False
CUST01342,25.0,Female,PhD,57993.5,False
CUST01343,32.0,Male,High School,83183.11,True
CUST01344,38.0,Female,Bachelor's Degree,80876.93,True
CUST01345,34.0,Unspecified,PhD,76711.84,False
CUST01346,48.0,Male,Associate Degree,101525.87,True
CUST01347,39.0,Unspecified,Master's Degree,135095.26,True
CUST01348,42.0,Unspecified,Associate Degree,22475.61,False
CUST01349,80.0,Male,Master's Degree,99532.07,False
CUST01350,40.0,Male,PhD,72456.09,False
CUST01351,35.0,Female,Associate Degree,36475.26,True
CUST01352,40.0,Female,PhD,94291.7,True
CUST01353,71.0,Female,Bachelor's Degree,130903.83,True
CUST01354,75.0,Female,Associate Degree,36489.49,False
CUST01355,58.0,Male,PhD,121758.99,True
CUST01356,61.0,Unspecified,Associate Degree,96026.39,True
CUST01357,31.0,Female,PhD,54243.89,True
CUST01358,61.0,Unspecified,Bachelor's Degree,22432.61,False
CUST01359,53.0,Female,High School,78649.66,False
CUST01360,36.0,Female,High School,23066.07,True
CUST01361,75.0,Unspecified,High School,141829.72,True
CUST01362,72.0,Male,Master's Degree,75976.61,False
CUST01363,76.0,Unspecified,Bachelor's Degree,26458.17,False
CUST01364,35.0,Unspecified,PhD,111107.12,True
CUST01365,20.0,Female,PhD,39488.0,False
CUST01366,45.0,Male,Master's Degree,144095.89,True
CUST01367,70.0,Female,High School,145270.36,True
CUST01368,44.0,Female,PhD,115215.71,True
CUST01369,65.0,Unspecified,PhD,32463.67,False
CUST01370,42.0,Unspecified,Associate Degree,84673.48,True
CUST01371,66.0,Male,PhD,104644.56,False
CUST01372,57.0,Female,PhD,139207.94,True
CUST01373,53.0,Unspecified,Bachelor's Degree,79707.21,True
CUST01374,72.0,Unspecified,Bachelor's Degree,34354.38,False
CUST01375,39.0,Unspecified,PhD,131400.25,True
CUST01376,30.0,Male,Associate Degree,131568.12,True
CUST01377,52.0,Male,Master's Degree,140500.91,False
CUST01378,64.0,Unspecified,PhD,130364.41,True
CUST01379,74.0,Female,High School,20081.12,False
CUST01380,63.0,Unspecified,Associate Degree,27209.63,True
CUST01381,22.0,Male,Master's Degree,66870.33,False
CUST01382,43.0,Unspecified,PhD,61332.01,True
CUST01383,19.0,Male,Associate Degree,106599.18,False
CUST01384,29.0,Male,PhD,61738.44,False
CUST01385,37.0,Male,Master's Degree,20599.64,False
CUST01386,28.0,Unspecified,Master's Degree,45718.02,False
CUST01387,69.0,Male,Master's Degree,95656.1,False
CUST01388,68.0,Male,High School,147034.28,True
CUST01389,40.0,Male,PhD,125679.52,True
CUST01390,61.0,Male,Master's Degree,25226.17,False
CUST01391,20.0,Male,Master's Degree,64196.41,False
CUST01392,66.0,Unspecified,Master's Degree,40966.49,False
CUST01393,60.0,Unspecified,Associate Degree,34558.48,True
CUST01394,72.0,Unspecified,Associate Degree,87905.71,True
CUST01395,35.0,Female,High School,57218.31,True
CUST01396,69.0,Male,Master's Degree,90406.56,True
CUST01397,29.0,Female,Master's Degree,62645.47,False
CUST01398,43.0,Unspecified,Associate Degree,29504.54,False
CUST01399,46.0,Unspecified,High School,81814.69,True
CUST01400,29.0,Male,High School,99620.34,True
CUST01401,69.0,Male,Bachelor's Degree,86313.16,True
CUST01402,25.0,Female,PhD,102290.04,False
CUST01403,50.0,Unspecified,Associate Degree,102693.78,True
CUST01404,32.0,Female,PhD,45947.13,False
CUST01405,47.0,Male,High School,100138.14,True
CUST01406,50.0,Male,Master's Degree,89190.8,True
CUST01407,18.0,Female,PhD,148205.8,True
CUST01408,70.0,Male,Associate Degree,54179.79,True
CUST01409,23.0,Unspecified,Associate Degree,83595.35,True
CUST01410,54.0,Male,High School,43144.53,False
CUST01411,78.0,Unspecified,Bachelor's Degree,33077.23,False
CUST01412,31.0,Unspecified,Bachelor's Degree,25367.31,False
CUST01413,78.0,Male,High School,142087.67,True
CUST01414,62.0,Female,Associate Degree,135786.67,True
CUST01415,36.0,Female,Bachelor's Degree,113387.23,True
CUST01416,37.0,Unspecified,Associate Degree,75834.16,True
CUST01417,18.0,Male,Associate Degree,67330.96,True
CUST01418,70.0,Male,PhD,37569.23,False
CUST01419,53.0,Unspecified,Bachelor's Degree,51070.5,False
CUST01420,56.0,Male,Bachelor's Degree,38266.62,True
CUST01421,73.0,Male,High School,78559.71,False
CUST01422,37.0,Unspecified,Associate Degree,37619.23,False
CUST01423,45.0,Unspecified,Bachelor's Degree,139869.79,False
CUST01424,26.0,Female,Bachelor's Degree,104547.74,True
CUST01425,27.0,Female,High School,135167.16,False
CUST01426,20.0,Male,Associate Degree,63744.28,False
CUST01427,50.0,Unspecified,High School,115300.02,True
CUST01428,79.0,Male,High School,78808.5,False
CUST01429,32.0,Female,Bachelor's Degree,23168.22,True
CUST01430,49.0,Male,PhD,92326.65,True
CUST01431,56.0,Male,Associate Degree,72081.79,True
CUST01432,42.0,Male,Master's Degree,118053.23,True
CUST01433,56.0,Male,Bachelor's Degree,30058.66,True
CUST01434,77.0,Unspecified,Associate Degree,62215.44,False
CUST01435,54.0,Female,High School,108056.24,False
CUST01436,34.0,Male,Master's Degree,50750.33,False
CUST01437,40.0,Female,Master's Degree,33026.52,False
CUST01438,35.0,Unspecified,Bachelor's Degree,99848.14,False
CUST01439,53.0,Unspecified,Master's Degree,95467.36,False
CUST01440,41.0,Male,PhD,94983.23,True
CUST01441,27.0,Unspecified,Bachelor's Degree,117841.44,True
CUST01442,54.0,Male,PhD,73381.08,True
CUST01443,72.0,Unspecified,Master's Degree,123213.74,True
CUST01444,29.0,Unspecified,PhD,121617.9,True
CUST01445,27.0,Female,Associate Degree,82744.26,False
CUST01446,65.0,Unspecified,Associate Degree,64272.0,False
CUST01447,77.0,Unspecified,Master's Degree,149196.13,True
CUST01448,28.0,Female,Master's Degree,126352.19,True
CUST01449,49.0,Female,PhD,130748.14,True
CUST01450,50.0,Unspecified,Master's Degree,89175.1,True
CUST01451,53.0,Male,Associate Degree,51186.69,False
CUST01452,28.0,Male,Associate Degree,71890.19,False
CUST01453,30.0,Unspecified,Master's Degree,80541.15,False
CUST01454,55.0,Female,High School,77839.02,True
CUST01455,36.0,Male,Bachelor's Degree,21456.54,True
CUST01456,62.0,Female,Bachelor's Degree,41278.0,True
CUST01457,51.0,Female,High School,110293.79,False
CUST01458,38.0,Unspecified,PhD,80911.47,False
CUST01459,80.0,Female,High School,73259.49,False
CUST01460,75.0,Unspecified,Associate Degree,62119.89,False
CUST01461,24.0,Female,Master's Degree,79591.82,True
CUST01462,53.0,Unspecified,PhD,95709.95,False
CUST01463,49.0,Unspecified,Associate Degree,130814.78,True
CUST01464,44.0,Unspecified,Bachelor's Degree,35785.78,True
CUST01465,58.0,Male,PhD,65588.52,True
CUST01466,66.0,Unspecified,Associate Degree,127212.65,True
CUST01467,40.0,Unspecified,Associate Degree,134294.0,True
CUST01468,79.0,Unspecified,Associate Degree,73623.53,False
CUST01469,68.0,Female,PhD,94675.21,True
CUST01470,41.0,Female,Bachelor's Degree,20642.89,True
CUST01471,32.0,Unspecified,High School,43472.3,True
CUST01472,80.0,Unspecified,Bachelor's Degree,136511.9,True
CUST01473,52.0,Male,PhD,23920.98,True
CUST01474,28.0,Male,Associate Degree,43420.27,False
CUST01475,80.0,Unspecified,PhD,41141.41,False
CUST01476,28.0,Male,Associate Degree,49443.7,False
CUST01477,53.0,Unspecified,Master's Degree,45344.61,True
CUST01478,76.0,Female,PhD,96357.45,True
CUST01479,35.0,Male,Master's Degree,75022.86,True
CUST01480,78.0,Female,High School,129835.27,True
CUST01481,45.0,Unspecified,Associate Degree,58032.16,False
CUST01482,61.0,Male,Master's Degree,137978.41,False
CUST01483,58.0,Female,Master's Degree,56917.13,True
CUST01484,57.0,Female,PhD,54912.37,True
CUST01485,26.0,Unspecified,High School,112126.37,True
CUST01486,74.0,Male,PhD,84141.61,False
CUST01487,22.0,Male,High School,140493.92,False
CUST01488,53.0,Unspecified,High School,51897.58,True
CUST01489,35.0,Unspecified,Bachelor's Degree,41562.28,True
CUST01490,33.0,Female,PhD,141180.64,True
CUST01491,63.0,Unspecified,PhD,75961.92,True
CUST01492,72.0,Unspecified,Master's Degree,76976.15,False
CUST01493,80.0,Unspecified,PhD,72732.18,True
CUST01494,46.0,Unspecified,High School,31094.76,True
CUST01495,30.0,Male,Bachelor's Degree,93823.33,False
CUST01496,66.0,Female,Master's Degree,84573.83,True
CUST01497,26.0,Female,PhD,103441.01,True
CUST01498,37.0,Female,Bachelor's Degree,51323.36,True
CUST01499,31.0,Male,Bachelor's Degree,84730.04,True
CUST01500,74.0,Female,PhD,60366.69,True
CUST01501,38.0,Female,Bachelor's Degree,137610.95,False
CUST01502,71.0,Male,High School,112174.4,False
CUST01503,25.0,Female,Associate Degree,31834.68,False
CUST01504,80.0,Unspecified,High School,37269.9,False
CUST01505,74.0,Female,High School,141371.07,True
CUST01506,40.0,Female,PhD,56072.29,True
CUST01507,18.0,Unspecified,High School,93409.53,True
CUST01508,37.0,Male,High School,127403.08,False
CUST01509,63.0,Unspecified,PhD,38738.33,True
CUST01510,27.0,Male,Bachelor's Degree,140800.01,False
CUST01511,74.0,Male,Master's Degree,54186.5,False
CUST01512,64.0,Male,PhD,28941.69,False
CUST01513,67.0,Female,Master's Degree,101637.0,False
