CustomerID,Age,Income,Gender_Male,Gender_Unspecified,EducationLevel_Bachelors_Degree,EducationLevel_High_School,EducationLevel_Masters_Degree,EducationLevel_PhD,label
CUST01264,73.0,59464.3,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST01265,35.0,83423.3,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST01266,20.0,97098.88,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST01267,72.0,123393.68,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST01268,44.0,120462.71,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST01269,44.0,122594.57,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST01270,54.0,106640.29,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST01271,49.0,137789.31,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST01272,69.0,112161.8,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST01273,41.0,126896.28,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST01274,46.0,46657.47,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST01275,19.0,97141.6,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST01276,57.0,134586.94,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST01277,50.0,64950.45,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST01278,74.0,30353.62,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST01279,78.0,139970.87,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST01280,49.0,77415.97,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST01281,62.0,128065.11,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST01282,75.0,20875.64,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST01283,67.0,94671.95,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST01284,52.0,28118.42,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST01285,41.0,102923.84,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST01286,21.0,145509.18,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST01287,32.0,138273.77,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST01288,80.0,58607.61,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST01289,70.0,114318.7,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST01290,78.0,99884.49,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST01291,62.0,120882.02,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST01292,25.0,43030.42,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST01293,37.0,115359.0,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST01294,56.0,101839.22,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST01295,30.0,43453.36,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST01296,26.0,58021.12,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST01297,52.0,104729.7,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST01298,47.0,27922.31,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST01299,43.0,108458.82,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST01300,76.0,144926.45,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST01301,35.0,79035.39,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST01302,25.0,27476.84,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST01303,21.0,51762.29,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST01304,23.0,78534.07,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST01305,65.0,101872.99,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST01306,69.0,48185.83,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST01307,34.0,100703.89,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST01308,28.0,59924.66,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST01309,50.0,75656.57,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST01310,22.0,119344.52,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST01311,66.0,94027.54,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST01312,55.0,127381.93,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST01313,19.0,140522.48,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST01314,43.0,81992.61,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST01315,19.0,36805.7,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST01316,49.0,60184.85,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST01317,52.0,38522.81,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST01318,63.0,79859.49,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST01319,31.0,64013.75,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST01320,64.0,117372.58,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST01321,48.0,128765.51,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST01322,45.0,112294.07,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST01323,73.0,55040.63,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST01324,67.0,137544.31,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST01325,67.0,129759.82,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST01326,71.0,87922.17,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST01327,70.0,134217.85,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST01328,41.0,24098.29,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST01329,52.0,31223.44,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST01330,24.0,69975.98,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST01331,43.0,33906.98,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST01332,29.0,56713.8,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST01333,24.0,57244.95,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST01334,36.0,141942.01,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST01335,28.0,147424.99,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST01336,73.0,80619.96,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST01337,75.0,145461.07,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST01338,50.0,116914.94,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST01339,70.0,58940.42,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST01340,30.0,84019.46,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST01341,35.0,145533.86,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST01342,19.0,128290.78,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST01343,48.0,90579.6,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST01344,70.0,51320.05,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST01345,60.0,137744.05,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST01346,64.0,69753.89,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST01347,77.0,131795.4,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST01348,70.0,127218.42,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST01349,66.0,27246.96,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST01350,63.0,138588.06,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST01351,35.0,66541.04,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST01352,63.0,115530.7,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST01353,34.0,28424.55,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST01354,56.0,65669.17,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST01355,76.0,79504.19,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST01356,35.0,53268.94,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST01357,29.0,106532.78,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST01358,44.0,78998.25,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST01359,28.0,42899.57,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST01360,80.0,67222.78,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST01361,71.0,46876.69,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST01362,48.0,81988.5,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST01363,75.0,124978.89,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST01364,19.0,56236.68,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST01365,49.0,101083.85,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST01366,65.0,119813.95,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST01367,23.0,28294.19,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST01368,80.0,119437.4,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST01369,63.0,146024.82,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST01370,65.0,46422.24,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST01371,77.0,128377.3,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST01372,50.0,111435.09,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST01373,46.0,102738.38,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST01374,27.0,63498.23,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST01375,53.0,25679.82,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST01376,18.0,33819.6,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST01377,74.0,42867.11,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST01378,29.0,55767.1,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST01379,34.0,148669.27,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST01380,45.0,120940.09,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST01381,25.0,126121.63,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST01382,38.0,46348.37,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST01383,64.0,141312.12,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST01384,41.0,112148.76,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST01385,43.0,52522.06,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST01386,45.0,74524.29,0.0,0.0,0.0,0.0,0.0,1.0,0
CUST01387,70.0,96389.8,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST01388,35.0,130209.16,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST01389,23.0,55969.21,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST01390,29.0,148378.38,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST01391,25.0,61484.94,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST01392,38.0,65731.31,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST01393,27.0,95701.3,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST01394,37.0,93847.67,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST01395,33.0,22454.23,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST01396,53.0,119074.54,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST01397,21.0,109926.37,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST01398,47.0,41563.56,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST01399,71.0,27748.88,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST01400,37.0,78896.1,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST01401,33.0,49198.98,0.0,1.0,0.0,0.0,0.0,1.0,0
CUST01402,48.0,66786.3,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST01403,77.0,55097.18,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST01404,26.0,58783.95,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST01405,38.0,64339.97,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST01406,36.0,107205.82,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST01407,77.0,137231.2,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST01408,41.0,42568.25,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST01409,33.0,66593.69,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST01410,61.0,127372.15,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST01411,32.0,140980.69,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST01412,55.0,129637.05,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST01413,80.0,127573.06,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST01414,44.0,125276.12,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST01415,20.0,141437.83,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST01416,64.0,20110.8,0.0,1.0,0.0,0.0,0.0,1.0,0
CUST01417,37.0,62946.28,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST01418,27.0,40109.83,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST01419,71.0,103747.59,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST01420,50.0,108766.25,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST01421,30.0,77593.36,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST01422,58.0,47596.91,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST01423,55.0,147488.22,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST01424,76.0,115331.87,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST01425,75.0,145979.02,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST01426,76.0,114951.33,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST01427,55.0,142162.39,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST01428,54.0,51274.74,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST01429,68.0,64827.14,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST01430,46.0,62270.84,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST01431,23.0,35799.03,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST01432,26.0,23172.59,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST01433,37.0,135181.39,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST01434,75.0,25660.15,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST01435,48.0,147768.63,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST01436,27.0,72027.08,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST01437,54.0,70797.37,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST01438,44.0,81011.25,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST01439,63.0,80501.44,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST01440,38.0,60207.8,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST01441,55.0,114746.72,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST01442,68.0,115515.21,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST01443,60.0,86371.93,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST01444,79.0,116049.17,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST01445,34.0,41764.02,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST01446,43.0,120576.16,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST01447,67.0,136691.56,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST01448,24.0,94401.17,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST01449,20.0,64979.6,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST01450,24.0,99682.34,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST01451,80.0,111625.25,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST01452,43.0,125656.59,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST01453,31.0,105089.27,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST01454,70.0,146683.14,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST01455,59.0,39097.29,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST01456,21.0,84404.53,0.0,1.0,0.0,0.0,0.0,1.0,0
CUST01457,69.0,80310.85,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST01458,60.0,25375.09,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST01459,20.0,53724.65,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST01460,25.0,59309.66,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST01461,57.0,81529.5,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST01462,24.0,93281.59,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST01463,45.0,44478.21,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST01464,64.0,86575.03,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST01465,51.0,94093.52,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST01466,79.0,45362.36,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST01467,70.0,36774.21,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST01468,43.0,56498.8,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST01469,38.0,128745.38,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST01470,24.0,23891.14,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST01471,35.0,126622.5,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST01472,34.0,79761.7,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST01473,26.0,30988.35,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST01474,44.0,68132.08,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST01475,74.0,31803.08,0.0,0.0,0.0,0.0,0.0,1.0,0
CUST01476,60.0,52956.05,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST01477,72.0,117066.77,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST01478,61.0,36394.73,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST01479,19.0,125290.9,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST01480,24.0,33960.73,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST01481,64.0,65702.45,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST01482,75.0,75134.45,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST01483,62.0,125503.72,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST01484,71.0,82296.41,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST01485,38.0,121658.39,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST01486,72.0,21882.29,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST01487,70.0,100073.17,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST01488,26.0,88035.97,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST01489,37.0,101941.75,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST01490,67.0,85027.12,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST01491,39.0,92268.32,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST01492,72.0,80030.51,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST01493,18.0,116367.5,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST01494,80.0,98010.62,0.0,0.0,0.0,0.0,0.0,1.0,0
CUST01495,33.0,26986.31,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST01496,35.0,56738.33,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST01497,77.0,27954.45,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST01498,41.0,135971.57,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST01499,22.0,79407.75,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST01500,77.0,46479.84,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST01501,72.0,20854.32,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST01502,67.0,100724.6,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST01503,41.0,119620.45,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST01504,31.0,114070.41,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST01505,45.0,79787.75,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST01506,63.0,52391.89,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST01507,30.0,107936.78,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST01508,32.0,99386.18,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST01509,68.0,44603.48,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST01510,57.0,51233.08,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST01511,26.0,89072.85,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST01512,26.0,62808.32,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST01513,72.0,44035.06,0.0,0.0,0.0,0.0,0.0,1.0,0
CUST01514,65.0,115939.8,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST01515,77.0,120972.76,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST01516,57.0,125653.37,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST01517,52.0,123258.94,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST01518,48.0,80997.61,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST01519,52.0,145667.72,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST01520,44.0,38316.31,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST01521,34.0,59489.96,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST01522,19.0,69934.38,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST01523,30.0,77218.35,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST01524,51.0,103707.4,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST01525,72.0,45711.48,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST01526,39.0,91399.33,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST01527,41.0,129607.05,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST01528,28.0,54397.41,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST01529,22.0,142208.07,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST01530,38.0,145595.91,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST01531,78.0,69546.87,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST01532,64.0,87984.62,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST01533,46.0,66955.22,0.0,1.0,0.0,0.0,0.0,1.0,0
CUST01534,74.0,126946.5,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST01535,44.0,44330.44,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST01536,71.0,149660.15,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST01537,76.0,124336.17,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST01538,77.0,56918.72,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST01539,77.0,142867.16,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST01540,47.0,56322.46,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST01541,23.0,126844.6,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST01542,21.0,74826.66,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST01543,60.0,43019.4,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST01544,21.0,77402.89,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST01545,41.0,139419.82,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST01546,22.0,89681.09,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST01547,58.0,46706.07,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST01548,79.0,96410.05,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST01549,37.0,43621.85,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST01550,28.0,146348.97,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST01551,63.0,74382.4,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST01552,50.0,99511.48,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST01553,34.0,42625.38,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST01554,57.0,65080.78,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST01555,23.0,82664.49,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST01556,47.0,144480.95,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST01557,26.0,146100.5,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST01558,23.0,94459.35,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST01559,25.0,84643.88,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST01560,32.0,66949.4,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST01561,70.0,64042.1,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST01562,54.0,86722.48,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST01563,66.0,47085.92,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST01564,67.0,133296.98,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST01565,36.0,60750.24,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST01566,19.0,109019.18,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST01567,39.0,113561.18,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST01568,30.0,147441.35,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST01569,19.0,125871.39,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST01570,43.0,28217.13,0.0,1.0,0.0,0.0,0.0,1.0,0
CUST01571,79.0,106727.18,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST01572,52.0,119551.8,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST01573,75.0,85790.41,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST01574,38.0,25844.33,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST01575,28.0,42076.23,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST01576,18.0,67024.67,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST01577,23.0,73410.28,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST01578,18.0,38995.29,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST01579,27.0,148796.2,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST01580,19.0,44018.61,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST01581,19.0,20309.3,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST01582,28.0,76785.86,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST01583,44.0,110093.07,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST01584,63.0,138279.44,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST01585,35.0,25140.65,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST01586,61.0,72448.12,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST01587,56.0,38196.72,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST01588,22.0,63140.35,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST01589,44.0,87809.48,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST01590,79.0,31655.0,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST01591,68.0,108418.16,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST01592,67.0,121759.83,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST01593,80.0,52902.84,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST01594,31.0,84687.6,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST01595,39.0,25720.36,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST01596,53.0,53693.65,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST01597,63.0,123620.66,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST01598,27.0,44123.49,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST01599,59.0,71761.63,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST01600,30.0,66857.27,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST01601,50.0,60534.25,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST01602,69.0,147867.08,0.0,1.0,0.0,0.0,0.0,0.0,1
